,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2022104967,ニューイヤーズデイ,ヒップホップスワン,Street Cry,Justwhistledixie,Tiz Wonderful,Speightsy Heart,Machiavellian,Helen Street,Dixie Union,General Jeanne,Tiznow,Evil,Speightstown,Heart a Bustin,Mr. Prospector,Coup de Folie,Troy,Waterway,Dixieland Band,She's Tops,Honour and Glory,Ahpo Hel,Cee's Tizzy,Cee's Song,ヘネシー,Lit'l Rose,Gone West,Silken Cat,Caveat,Sharp Briar,Raise a Native,Gold Digger,Halo,Raise the Standard,Petingo,La Milo,Riverman,Boulevard,Northern Dancer,Mississippi Mud,Capote,She's a Talent,Relaunch,Fair to All,Mr. Leader,Tiy,Relaunch,テイズリー,Seattle Song,Lonely Dancer,Storm Cat,Island Kitty,Mr. Prospector,Girlfriend,Mr. Prospector,Secrettame,Storm Cat,Silken Doll,Cannonade,Cold Hearted,Briartic,Sharp Sherry
2022106071,シニスターミニスター,ノーブルクラウン,Old Trieste,Sweet Minister,ゼンノロブロイ,クラウンピース,A.P. Indy,Lovlier Linda,The Prime Minister,Sweet Blue,サンデーサイレンス,ローミンレイチェル,Seattle Slew,クラシッククラウン,Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Deputy Minister,Stick to Beauty,Hurry Up Blue,Sugar Gold,Halo,Wishing Well,マイニング,One Smart Lady,Bold Reasoning,My Charmer,Mr. Prospector,Six Crowns,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Grey Dawn,Relifordie,Crozier,Queenly Gift,Vice Regent,Mint Copy,Illustrious,Hail to Beauty,Mr. Leader,Blue Baroness,Mr. Prospector,Miss Ironside,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,I Pass,Clever Trick,Pia's Lady,Boldnesian,Reason to Earn,Poker,Fair Charmer,Raise a Native,Gold Digger,Secretariat,Chris Evert
2022110025,Iffraaj,Richmond Avenue,Zafonic,Pastorale,Invincible Spirit,Ragsah,Gone West,Zaizafon,Nureyev,Park Appeal,Green Desert,Rafha,Shamardal,Colorado Dancer,Mr. Prospector,Secrettame,The Minstrel,Mofida,Northern Dancer,Special,Ahonoora,Balidaress,Danzig,Foreign Courier,Kris,Eljazzi,Giant's Causeway,Helsinki,Shareef Dancer,Fall Aspen,Raise a Native,Gold Digger,Secretariat,Tamerett,Northern Dancer,Fleur,Right Tack,Wold Lass,Nearctic,Natalma,Forli,Thong,Lorenzaccio,Helen Nichols,Balidar,Innocence,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Sharpen Up,Doubly Sure,アーテイアス,Border Bounty,Storm Cat,Mariah's Storm,Machiavellian,Helen Street,Northern Dancer,Sweet Alliance,Pretense,Change Water
2022107130,ルヴァンスレーヴ,モエレカバーガール,シンボリクリスエス,マエストラーレ,フレンチデピュティ,マイライフスタイル,Kris S.,Tee Kay,ネオユニヴァース,オータムブリーズ,Deputy Minister,Mitterand,Halo,Wishing Well,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,ポインテッドパス,ティンバーカントリー,セプテンバーソング,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Hail to Reason,Cosmah,Understanding,Mountain Flower,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,Kris,Silken Way,Woodman,Fall Aspen,リアルシャダイ,ダイナフェアリー,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss
2022100749,ルヴァンスレーヴ,キャストロメファ,シンボリクリスエス,マエストラーレ,トワイニング,ドラゴンマリーン,Kris S.,Tee Kay,ネオユニヴァース,オータムブリーズ,フォーティナイナー,Courtly Dee,リアルシャダイ,パーフェクトポイント,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,ポインテッドパス,ティンバーカントリー,セプテンバーソング,Mr. Prospector,File,Never Bend,Tulle,Roberto,Desert Vixen,Nijinsky,Charm School,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,Kris,Silken Way,Woodman,Fall Aspen,リアルシャダイ,ダイナフェアリー,Raise a Native,Gold Digger,Tom Rolfe,Continue,Nasrullah,Lalun,War Admiral,Judy-Rae,Hail to Reason,Bramalea,In Reality,Desert Trial,Northern Dancer,Flaming Page,Dr. Fager,Sweet Folly
2022104847,アドマイヤマーズ,スカイダイヤモンズ,ダイワメジャー,ヴィアメディチ,First Dude,Exonerated,サンデーサイレンス,スカーレットブーケ,Medicean,Via Milano,Stephen Got Even,Run Sarah Run,ヨハネスブルグ,Ladies Night In,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Machiavellian,Mystic Goddess,シングスピール,Salvinaxia,A.P. Indy,Immerse,Smart Strike,Breech,ヘネシー,Myth,Peteski,Ladies' Day,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Mr. Prospector,Coup de Folie,Storm Bird,Rose Goddess,In the Wings,Glorious Song,Linamix,Salve,Seattle Slew,Weekend Surprise,Cox's Ridge,Baroness Direct,Mr. Prospector,Classy'n Smart,Relaunch,Scatter Plan,Storm Cat,Island Kitty,オジジアン,Yarn,Affirmed,ビベ,Ascot Knight,Show Lady
2022104095,ビッグアーサー,ディランディラン,サクラバクシンオー,シヤボナ,サクラプレジデント,ラブディラン,サクラユタカオー,サクラハゴロモ,Kingmambo,Relish,サンデーサイレンス,セダンフォーエバー,Dylan Thomas,ゴンチャローワ,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Mr. Prospector,Miesque,Sadler's Wells,Reloy,Halo,Wishing Well,マルゼンスキー,サクラセダン,デインヒル,Lagrion,Gone West,Pure Grain,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Liloy,Rescousse,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セダン,スワンズウッドグローヴ,Danzig,Razyana,Diesis,Wrap It Up,Mr. Prospector,Secrettame,Polish Precedent,Mill Line
2022103030,ビーチパトロール,ディアバビアナ,Lemon Drop Kid,Bashful Bertie,マツリダゴッホ,アイリスモレア,Kingmambo,Charming Lassie,Quiet American,Clever Bertie,サンデーサイレンス,ペイパーレイン,ショウナンカンプ,ユアアディクト,Mr. Prospector,Miesque,Seattle Slew,Lassie Dear,Fappiano,Demure,Timeless Native,Clever But Costly,Halo,Wishing Well,Bel Bolide,フローラルマジック,サクラバクシンオー,ショウナングレイス,ハウスバスター,クバター,Raise a Native,Gold Digger,Nureyev,Pasadoble,Bold Reasoning,My Charmer,Buckpasser,Gay Missile,Mr. Prospector,Killaloe,Dr. Fager,Quiet Charm,Timeless Moment,Head Off,Clever Trick,Swoonlow,Hail to Reason,Cosmah,Understanding,Mountain Flower,Bold Bidder,Lady Graustark,Affirmed,Rare Lady,サクラユタカオー,サクラハゴロモ,ラッキーソブリン,ヤセイコーソ,Mt. Livermore,Big Dreams,De Ramiro,Golden Relic
2022103556,ビッグアーサー,ブレッシングテレサ,サクラバクシンオー,シヤボナ,マンハッタンカフェ,アドマイヤテレサ,サクラユタカオー,サクラハゴロモ,Kingmambo,Relish,サンデーサイレンス,サトルチェンジ,エリシオ,ヒード,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Mr. Prospector,Miesque,Sadler's Wells,Reloy,Halo,Wishing Well,Law Society,Santa Luciana,Fairy King,Helice,Caveat,Swan,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Liloy,Rescousse,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Northern Dancer,Fairy Bridge,Slewpy,Hirondelle,Cannonade,Cold Hearted,Nijinsky,Her Demon
2022110064,Nyquist,Tiz Miz Sue,Uncle Mo,Seeking Gabrielle,Tiznow,Sue's Good News,Indian Charlie,Playa Maya,Forestry,Seeking Regina,Cee's Tizzy,Cee's Song,Woodman,Montera,In Excess,Soviet Sojourn,Arch,Dixie Slippers,Storm Cat,Shared Interest,Seeking the Gold,Fulbright Scholar,Relaunch,テイズリー,Seattle Song,Lonely Dancer,Mr. Prospector,プレイメイト,Easy Goer,Mochila,Siberian Express,Kantado,Leo Castelli,Political Parfait,Kris S.,Aurora,Dixieland Band,Cyane's Slippers,Storm Bird,Terlingua,Pleasant Colony,Surgery,Mr. Prospector,Con Game,Cox's Ridge,Matriculation,In Reality,Foggy Note,Lyphard,Tizna,Seattle Slew,Incantation,ナイスダンサー,Sleep Lonely,Raise a Native,Gold Digger,Buckpasser,Intriguing,Alydar,Relaxing,In Reality,Ride the Trails
