,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カンバーランド,牝3,54.0,Ｈドイル,高橋忠,栗東,2021105709,05625,ドゥラメンテ ,ビッグワールド Big World(米) ,Custom for Carlos ,0.864540569379033,3
1,2,2,トウロウノオノ,牝4,52.0,★小林美,竹内,美浦,2020105578,01206,ビッグアーサー ,ベッキー ,ブラックタイド ,-4.613285323542707,14
2,2,3,ケープウィッカム,牝3,54.0,丸山,中舘,美浦,2021105896,01127,ドレフォン Drefong(米) ,レーヴルシード ,ディープインパクト ,-0.3307276648681448,5
3,3,4,デイズオブドリーム,牝4,56.0,丹内,加藤征,美浦,2020103079,01091,レッドファルクス ,ユメノキラメキ ,ロージズインメイ Roses in May(米) ,-3.788574984738532,13
4,3,5,ミランカ,牝3,54.0,菊沢,岩戸,美浦,2021101002,01161,ホッコータルマエ ,スリーサンハーツ ,ハーツクライ ,-1.3690885158449717,9
5,4,6,アルムエアフォルク,牝4,54.0,◇永島,平田,栗東,2020105540,01187,シャンハイボビー Shanghai Bobby(米) ,タガノトリオンフ ,ワイルドラッシュ Wild Rush(米) ,-0.6349679855725772,6
6,4,7,ベルダイナフェロー,牝3,54.0,三浦,須貝,栗東,2021102982,01122,American Pharoah (米) ,ジャンナスキッキ Gianna Schicchi(米) ,War Front ,-1.8178211485014193,11
7,5,8,ミレニアムヒロイン,牝3,54.0,幸,池上,美浦,2021103480,00732,スクリーンヒーロー ,エクラミレネール ,マツリダゴッホ ,-1.2453240929482585,8
8,5,9,サンセットブライト,牝3,53.0,☆横山琉,相沢,美浦,2021102753,01192,ホッコータルマエ ,デルマオサキ ,ネオユニヴァース ,-0.29944725394203153,4
9,6,10,パルクリチュード,牝4,56.0,西村淳,松永幹,栗東,2020103361,01171,Gun Runner (米) ,グローバルビューティ Global Beauty(亜) ,Global Hunter ,1.5261350437746561,1
10,6,11,ブエナディオサ,牝5,56.0,荻野極,奥平,美浦,2019106938,01160,メイショウボーラー ,ヴェイグストーリー ,ゴールドアリュール ,-3.1756485228559788,12
11,7,12,レオキー,牝4,55.0,☆小沢,牧田,栗東,2020105074,01185,パイロ Pyro(米) ,マリントウショウ ,キャプテンスティーヴ Captain Steve(米) ,-1.4902756051485422,10
12,7,13,レーヴドレフォン,牝3,54.0,津村,矢作,栗東,2021105895,01092,ドレフォン Drefong(米) ,レーヴドリーブ ,オルフェーヴル ,-1.2382850720621739,7
13,8,14,ワタシデイイデスカ,牝4,56.0,秋山稔,本間,美浦,2020105282,01181,アジアエクスプレス ,ブルーライトクロス ,ファスリエフ Fasliyev(米) ,-5.109547051319183,15
14,8,15,ランスノーブル,牝4,53.0,▲長浜,上原博,美浦,2020101250,01214,ハービンジャー Harbinger(英) ,ロイヤルライン ,クロフネ ,1.3293126547765244,2
