,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フラップシグナス,牡5,58.0,Ｍデムーロ,千田,栗東,2019104660,05212,ローエングリン ,ウララカ ,ワイルドラッシュ Wild Rush(米) ,-4.416329920678536,14
1,1,2,ペプチドヤマト,牡5,58.0,松山,武英,栗東,2019103605,01126,ドレフォン Drefong(米) ,ペプチドルビー ,コロナドズクエスト Coronado's Quest(米) ,0.5814977148218097,4
2,2,3,アイファーシアトル,牝4,56.0,小崎,鮫島,栗東,2020107113,01152,ベストウォーリア ,レディワシントン ,Vindication ,-3.2504872242735097,12
3,2,4,カネコメシスター,牝5,56.0,吉村智,中尾,栗東,2019101055,05390,エスポワールシチー ,キャンドルアイス ,フォーティナイナー Forty Niner(米) ,-2.4590577331597694,11
4,3,5,カミーロ,牡4,58.0,角田和,石橋,栗東,2020102027,01186,リオンディーズ ,ノースキャット ,ディープスカイ ,-2.203777340619902,10
5,3,6,ダイリュウホマレ,牝4,56.0,幸,橋口,栗東,2020104046,00732,ヘニーヒューズ Henny Hughes(米) ,ダイリュウビーナス ,ディープスカイ ,-1.9716909586016236,9
6,4,7,コパノハンプトン,牡4,58.0,秋山稔,宮,栗東,2020104679,01181,シャンハイボビー Shanghai Bobby(米) ,レディセラヴィ ,アグネスタキオン ,-4.687833297543222,15
7,4,8,ハンベルジャイト,牝4,56.0,Ｃデムーロ,大久保,栗東,2020103367,05473,ジャスタウェイ ,ココシュニック ,クロフネ ,-1.5209540343566272,8
8,5,9,ドンレパルス,牡5,58.0,丹内,高木,美浦,2019100553,01091,ディスクリートキャット Discreet Cat(米) ,ドナリサ ,サウスヴィグラス ,0.9877549183728493,2
9,5,10,ジュストコル,牡6,58.0,田口,大久保,栗東,2018110001,01208,Shalaa ,ジュマイエル Jemayel(愛) ,Lope de Vega ,-1.2683144832442912,6
10,6,11,ケイアイアニラ,牡4,58.0,ムーア,吉岡,栗東,2020104228,05366,パイロ Pyro(米) ,プリンセスキナウ ,キングカメハメハ ,0.731525699612126,3
11,6,12,ジョーローリット,牝3,55.0,ルメール,中竹,栗東,2021100768,05339,ダノンレジェンド ,ジョーカルーア ,ジョーカプチーノ ,-0.17833074918698993,5
12,7,13,エコロガイア,牡3,57.0,岩田望,森秀,栗東,2021110056,01174,Speightstown (米) ,Charge of Angels ,Distorted Humor (米) ,1.3338460840197446,1
13,7,14,オーガスタスカイ,牝5,56.0,団野,斉藤崇,栗東,2019105161,01180,ロードカナロア ,クィーンズバーン ,スペシャルウィーク ,-4.4050977913341,13
14,8,15,マルカラピッド,牝4,56.0,荻野琢,今野,栗東,2020102776,01112,マインドユアビスケッツ Mind Your Biscuits(米) ,ヴェルメンティーノ ,ダイワメジャー ,-5.50471858911713,16
15,8,16,カフジエニアゴン,牝5,56.0,古川吉,木原,栗東,2019102753,01015,トランセンド ,カフジティアラ ,カネヒキリ ,-1.4209184730255449,7
