,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オールマキシマム,牝4,56.0,小林脩,奥平,美浦,2020100387,01183,ホッコータルマエ ,フローラルウインド ,アグネスタキオン ,-0.5323901690775064,9
1,2,2,サイモンソーラン,牡5,58.0,原,勢司,美浦,2019102341,01184,コパノリッキー  ,プレゼンスウーマン  ,サクラローレル  ,-0.5733041815719208,10
2,2,3,トリグラフ,牡5,58.0,大野,松山,美浦,2019103410,01096,サトノアラジン ,ヴォーグジャック ,クロフネ ,-1.3276150506965556,13
3,3,4,アイファーグローブ,牡5,58.0,野中,蛯名利,美浦,2019101330,01158,アイファーソング ,レディワシントン ,Vindication ,-2.873783185830284,15
4,3,5,エリンアキレウス,牡4,58.0,荻野極,清水英,美浦,2020105361,01160,ストロングリターン ,エリンズハープ ,ネオユニヴァース ,-1.3438318852151343,14
5,4,6,タンゴバイラリン,牡3,56.0,田辺,栗田,美浦,2021105272,01075,イスラボニータ ,リベルタンゴ ,Smart Strike (加) ,0.979620467589493,4
6,4,7,メジャーデビュー,牝3,54.0,内田博,鈴木慎,美浦,2021100446,00422,ガルボ ,キンシャチゴールド ,サウスヴィグラス ,2.275983853874599,1
7,5,8,エクストラノート,セ7,58.0,菊沢,加藤和,美浦,2017103267,01161,アイルハヴアナザー I'll Have Another(米) ,オメガフレグランス ,ゴールドアリュール ,-0.5776409262887213,11
8,5,9,サクラトップリアル,牡3,56.0,横山武,田村,美浦,2021104159,01170,リアルスティール ,マーガレットメドウ ,Distorted Humor (米) ,1.308549441735591,3
9,6,10,ジャスパーバローズ,牡4,58.0,坂井,清水久,栗東,2020100665,01163,モーリス ,ファーレサルティ ,ダンスインザダーク ,0.6440481652621002,5
10,6,11,スプレーフォール,牡3,56.0,石川,相沢,美浦,2021107266,01150,カリフォルニアクローム California Chrome(米) ,ジェイケイオジョウ ,ハービンジャー Harbinger(英) ,0.11442342676491044,7
11,7,12,クーアフュルスト,牡3,56.0,マーカンド,大和田,美浦,2021104949,05626,キズナ ,アンズチャン ,フレンチデピュティ French Deputy(米) ,1.484320552447029,2
12,7,13,ホウオウプレミア,牡5,58.0,菱田,奥村武,美浦,2019105041,01144,ロードカナロア ,アドマイヤテンバ ,クロフネ ,0.22297934127300423,6
13,8,14,パーサヴィアランス,牡5,58.0,三浦,西村,栗東,2019105330,01122,ドレフォン Drefong(米) ,ハッピーアビラ ,ディープインパクト ,-0.7004481158232541,12
14,8,15,シンヨモギネス,牡6,58.0,戸崎圭,伊藤圭,美浦,2018103711,05386,ダノンレジェンド ,グレースグランド ,アドマイヤムーン ,0.07225596252021327,8
