,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,5.83,13,8,4,7,6,6,4,5,2,0,1,0,0,1,0,0,0,0
1,芝,1200,良,all,5.49,12,8,4,5,6,4,3,5,2,0,1,0,0,1,0,0,0,0
2,芝,1200,稍重,all,8.77,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3,芝,1200,重,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,芝,1200,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.58,4,2,1,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,4.58,4,2,1,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,4.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,4.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,7.08,1,2,3,2,1,0,2,2,1,0,0,0,0,1,0,0,0,0
16,芝,1200,良,1勝クラス,7.08,1,2,3,2,1,0,2,2,1,0,0,0,0,1,0,0,0,0
17,芝,1200,稍重,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,6.58,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
21,芝,1200,良,2勝クラス,6.58,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,9.1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
26,芝,1200,良,3勝クラス,8.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,芝,1200,稍重,3勝クラス,10.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.25,4,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
31,芝,1200,良,オープン,3.22,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32,芝,1200,稍重,オープン,7.33,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,5.41,22,21,12,14,11,10,8,5,5,2,0,0,3,1,0,0,0,0
36,芝,1400,良,all,5.46,21,18,10,13,8,8,7,4,5,2,0,0,2,1,0,0,0,0
37,芝,1400,稍重,all,5.44,0,2,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0
38,芝,1400,重,all,4.54,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
39,芝,1400,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
