,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グランワールド,牡2,55.0,田口,新谷,栗東,2023101572,01208,シニスターミニスター  Sinister Minister(米)  ,コパノプリンセス  ,ゴールドアリュール  ,-1.761942128584971,10
1,2,2,バンブトンコール,牡2,55.0,亀田,佐藤悠,栗東,2023102089,01176,クリソベリル  ,バンブトンハート  ,サウスヴィグラス  ,-0.6850496295165289,3
2,3,3,ブルースプレイヤー,牡2,54.0,☆西塚,高橋亮,栗東,2023103432,01200,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ジェラテリアバール  ,マンハッタンカフェ  ,-1.5201977910203859,8
3,4,4,ショコラプリン,牝2,55.0,藤岡佑,四位,栗東,2023105272,01093,クリソベリル  ,エスメラルディーナ  ,Harlan's Holiday  ,-1.0956825741007872,6
4,5,5,ケイアイアマゾン,牡2,55.0,川須,秋山,栗東,2023105762,01128,マインドユアビスケッツ  Mind Your Biscuits(米)  ,クインズヌーサ  ,ゴールドアリュール  ,-1.7319237923515207,9
5,6,6,スマートコーラル,牝2,55.0,武豊,石坂,栗東,2023106001,00666,マジェスティックウォリアー  Majestic Warrior(米)  ,スマートサクソン  ,ドリームジャーニー  ,-0.9287233382499556,5
6,6,7,タガノアバンドーネ,牡2,54.0,☆吉村,角田,栗東,2023104733,01216,モズアスコット  ,タガノディーバ  ,フジキセキ  ,-1.784903179993509,11
7,7,8,ヴィエントデコラ,牡2,55.0,小沢,寺島,栗東,2023103677,01185,ルヴァンスレーヴ  ,イッツオンリーアクティングダッド  Itsonlyactingdad(米)  ,Giant's Causeway  (米)  ,-0.5507290794562576,2
8,7,9,ココラッシー,牡2,55.0,和田竜,西園翔,栗東,2023104040,01018,ゴールドドリーム  ,ベストマティーニ  ,ドリームジャーニー  ,-0.821561061624253,4
9,8,10,レッドファイブ,牡2,55.0,岡田,安田,栗東,2023101374,05429,ダノンスマッシュ  ,ゴールデンリーヴス  Golden Leaves(米)  ,Tiznow  ,-1.1184856039144928,7
10,8,11,ワンダフルデイズ,牡2,55.0,川田,高橋忠,栗東,2023107050,01088,ルーラーシップ  ,シーオブラブ  ,ディープインパクト  ,-0.5013284051545779,1
