,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハギノコラソン,牝3,53.0,坂井,寺島,栗東,2022100439,01163,ミッキーアイル  ,ハギノセゾン  ,シンボリクリスエス  ,-0.6364300081463694,4
1,2,2,アイスリーディング,牝3,52.0,☆松本,小笠,美浦,2022106995,01191,サンダースノー  Thunder Snow(愛)  ,クリッピングエリア  ,シンボリクリスエス  ,-1.77992617880481,13
2,3,3,ラブアンドラッキー,牝4,56.0,中井,本田,栗東,2021100450,01141,カリフォルニアクローム  California Chrome(米)  ,カワカミプリンセス  ,キングヘイロー  ,-1.447713334621117,12
3,4,4,コンテナライン,牝3,52.0,☆吉村,高柳大,栗東,2022105954,01216,ドゥラメンテ  ,アイヴィベル  Ivy Bell(米)  ,Archarcharch  ,-0.7443022355656578,5
4,4,5,ハイウェイスター,牝4,56.0,川田,宮本,栗東,2021106621,01088,アメリカンペイトリオット  ,キエレ  ,Distorted Humor  (米)  ,0.35944360983526275,3
5,5,6,ヒヒーン,牝4,56.0,酒井,須貝,栗東,2021105394,01034,ジャスタウェイ  ,イイナヅケ  ,ワークフォース  Workforce(英)  ,-0.8045809294979966,7
6,5,7,アリストクラシア,牝4,56.0,松山弘平,吉岡,栗東,2021105238,01126,ハーツクライ  ,マジェスティッククオリティ  Majestic Quality(米)  ,Quality Road  ,-0.7698288148079028,6
7,6,8,オリジナルファイン,牝3,53.0,国分恭,清水久,栗東,2022102906,01124,パイロ  Pyro(米)  ,ヒラボクビジン  ,ブライアンズタイム  Brian's Time(米)  ,0.8557607973401125,1
8,6,9,フクキタテーラー,牝3,53.0,菱田,緒方,栗東,2022104292,01144,ルヴァンスレーヴ  ,デュアルウィールド  ,アイルハヴアナザー  I'll Have Another(米)  ,-1.165132616991077,11
9,7,10,メラヴィリオーザ,牝5,53.0,▲柴田裕,秋山,栗東,2020101920,01212,ディーマジェスティ  ,メイクデュース  ,トウカイテイオー  ,-0.9503318037496066,9
10,7,11,サラサラヘアー,牝3,51.0,△鷲頭,前川,栗東,2022103463,01202,ゴールデンマンデラ  ,シシャモムスメ  ,バトルプラン  Battle Plan(米)  ,-1.0608016041069326,10
11,8,12,ブラックドレス,牝4,54.0,◇永島,谷,栗東,2021101391,01187,ブラックタイド  ,ココ  ,ロージズインメイ  Roses in May(米)  ,-0.8300028397206147,8
12,8,13,アルマヴィーナス,牝3,50.0,▲古川奈,中舘,美浦,2022100217,01190,サトノダイヤモンド  ,アルマディヴァン  ,メジロベイリー  ,0.5983435442359356,2
