,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモキュランダ,牡4,57.0,丹内,加藤士,美浦,2021106787,01091,アルアイン  ,サザンスピード  Southern Speed(豪)  ,Southern Image  (米)  ,-3.3383003932689252,11
1,2,2,リビアングラス,牡5,57.0,鮫島駿,矢作,栗東,2020105633,01157,キズナ  ,ディルガ  ,Curlin  (米)  ,0.8859943748980617,3
2,3,3,クロミナンス,牡8,57.0,モレイラ,尾関,美浦,2017105074,05509,ロードカナロア  ,イリュミナンス  ,マンハッタンカフェ  ,0.971504056308134,2
3,4,4,レガレイラ,牝4,57.0,戸崎圭,木村,美浦,2021105898,05386,スワーヴリチャード  ,ロカ  ,ハービンジャー  Harbinger(英)  ,2.58011752051832,1
4,5,5,ホーエリート,牝4,55.0,横山武,田島,美浦,2021104855,01170,ルーラーシップ  ,ゴールデンハープ  ,ステイゴールド  ,-1.8513850578707014,7
5,6,6,シュバルツクーゲル,牡4,57.0,菅原明,鹿戸,美浦,2021104882,01179,キズナ  ,ソベラニア  Soberania(独)  ,Monsun  ,-2.5096488275912026,8
6,6,7,ヨーホーレイク,牡7,58.0,岩田望,友道,栗東,2018105012,01174,ディープインパクト  ,クロウキャニオン  ,フレンチデピュティ  French Deputy(米)  ,-0.2517206348919651,6
7,7,8,リカンカブール,セ6,57.0,吉田隼,田中克,栗東,2019103823,01095,シルバーステート  ,アンブラッセモワ  ,Zoffany  ,-3.031960642540631,9
8,7,9,ドゥラドーレス,牡6,57.0,ルメール,宮田,美浦,2019105556,05339,ドゥラメンテ  ,ロカ  ,ハービンジャー  Harbinger(英)  ,-3.091928483732248,10
9,8,10,フェアエールング,牝5,55.0,津村,和田郎,美浦,2020105795,01092,ゴールドシップ  ,マイネポリーヌ  ,スペシャルウィーク  ,0.059389026561408605,5
10,8,11,ワイドエンペラー,牡7,57.0,佐々木,藤岡,栗東,2018101660,01197,ルーラーシップ  ,アンフィルージュ  ,アグネスタキオン  ,0.4229539742675517,4
