,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コトリノウタウウタ,牝2,54.0,☆田口,庄野,栗東,2022106510,01208,スワーヴリチャード ,エンジェルスマイル ,エイシンフラッシュ ,-1.330081397595203,11
1,1,2,リュウノハミング,牝2,52.0,▲佐藤,伊藤伸,美浦,2022109031,01207,アジアエクスプレス ,ソトーグラシオ ,アグネスタキオン ,-0.7040317389555278,8
2,2,3,ハーモニーソング,牝2,52.0,▲長浜,田島,美浦,2022104440,01214,デクラレーションオブウォー ,リルティングソング ,スペシャルウィーク ,0.21474701304731206,6
3,2,4,ブラックケリー,牝2,54.0,☆西塚,長谷川,栗東,2022100791,01200,モーリス ,フィールグリュック ,ストラヴィンスキー ,0.35096716886036633,4
4,3,5,セレーネアステール,牝2,55.0,岩田康,武幸,栗東,2022105148,05203,ルーラーシップ ,ルナステラ ,ディープインパクト ,1.327674405222013,3
5,3,6,ロイヤルウィル,牝2,52.0,▲橋木,村山,栗東,2022107200,01215,タワーオブロンドン ,ハニーウィル ,ヘニーヒューズ Henny Hughes(米) ,-0.6719102856268906,7
6,4,7,エイプリルインパリ,牝2,55.0,小崎,高橋忠,栗東,2022105381,01152,リオンディーズ ,スノーエンジェル ,スウェプトオーヴァーボード Swept Overboard(米) ,-1.2782070570624167,10
7,4,8,ミッシングユー,牝2,54.0,☆小沢,橋口,栗東,2022103269,01185,エピファネイア ,ラヴアンドフェイス Love and Faith(米) ,Corinthian (米) ,-1.8163223756573108,13
8,5,9,エリカサンタモニカ,牝2,55.0,長岡,茶木,栗東,2022103054,01142,アドマイヤマーズ ,シャマアウェイ Shamarway(米) ,Giant's Causeway (米) ,-2.2245528408998125,15
9,5,10,ドラゴンガール,牝2,55.0,藤懸,鈴木孝,栗東,2022104498,01138,エピファネイア ,ディアエナ ,スニッツェル Snitzel(豪) ,-4.4789519713951025,18
10,6,11,ブラックティンカー,牝2,52.0,▲石神道,和田雄,美浦,2022100075,01209,シルバーステート ,パシュート ,キングヘイロー ,-2.2521257765359537,16
11,6,12,コルドンブルー,牝2,55.0,鮫島駿,松永幹,栗東,2022106619,01157,キズナ ,ヴァイセフラウ ,キングカメハメハ ,2.775469069309019,1
12,7,13,ネティフラウ,牝2,55.0,亀田,音無,栗東,2022104656,01176,ミッキーアイル ,ウィラビーオーサム Willa B Awesome(米) ,Awesome Gambler ,-2.3119224882074554,17
13,7,14,カルミアクラウン,牝2,55.0,Ｈドイル,吉岡,栗東,2022107317,05625,サトノクラウン ,ライラプス ,フレンチデピュティ French Deputy(米) ,-1.637855333971694,12
14,7,15,ハーフェン,牝2,52.0,▲石田,新開,美浦,2022100614,01203,オルフェーヴル ,アルセナーレ ,クロフネ ,1.705553696108885,2
15,8,16,セイプリーズ,牝2,55.0,古川吉,宮,栗東,2022105583,01015,ダイワメジャー ,レディトゥプリーズ Ready to Please(米) ,More Than Ready ,-1.070496158016651,9
16,8,17,リッスンクロース,牝2,52.0,▲川端,林,美浦,2022105810,01195,ルヴァンスレーヴ ,セレナズヴォイス ,オナーコード ,-1.902620095959912,14
17,8,18,ルージュフレイヤ,牝2,55.0,荻野極,鹿戸,美浦,2022107260,01160,モーリス ,レッドヴァール ,ディープインパクト ,0.22092108021658194,5
