,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サノノゴールド,牡3,54.0,◇永島,栗田,美浦,2021102067,01187,クリエイターII Creator(米) ,ユニバーサルビーチ ,ネオユニヴァース ,-1.3252038000248785,7
1,2,2,ストーンズ,牡3,56.0,ムーア,友道,栗東,2021105583,05366,ドゥラメンテ ,ジェイウォーク Jaywalk(米) ,Cross Traffic ,0.31618114398254776,2
2,3,3,アークドール,牡3,56.0,菱田,松永幹,栗東,2021110012,01144,Golden Horn (英) ,ラルク ,ディープインパクト ,-1.2248597177990979,6
3,4,4,デスティノ,牡4,58.0,岩田望,矢野,美浦,2020106690,01174,ホッコータルマエ ,アンルーリー ,チーフベアハート Chief Bearhart(加) ,-0.7001402734522338,4
4,5,5,サーティファイド,牡5,58.0,斎藤,鮫島,栗東,2019105857,01178,マクフィ Makfi(英) ,チャームピクチャー ,ダンスインザダーク ,-0.4364986988482092,3
5,5,6,レリッシュ,牝3,51.0,▲鷲頭,天間,美浦,2021101385,01202,コパノリッキー ,カクシアジ ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.4273951328961374,11
6,6,7,ダオラダオラ,セ4,58.0,長岡,羽月,栗東,2020104336,01142,ドレフォン Drefong(米) ,シェーネフラウ ,ゼンノロブロイ ,-2.847768091443114,12
7,6,8,プルナチャンドラ,牡3,56.0,横山和,小野,美浦,2021100329,01140,アニマルキングダム Animal Kingdom(米) ,エーシンジョイフル ,オペラハウス Opera House(英) ,-1.0005607518897628,5
8,7,9,エースアビリティ,牡3,56.0,ルメール,堀内,美浦,2021102098,05339,ヤマカツエース ,ヒアデス ,モンテロッソ Monterosso(英) ,2.194057503876113,1
9,7,10,ホークフィールド,牡3,56.0,Ｃデムーロ,武英,栗東,2021105004,05473,キズナ ,カンビーナ Cambina(愛) ,Hawk Wing ,-1.9323161690023536,9
10,8,11,タナバタ,牡3,56.0,北村宏,武井,美浦,2021105969,01043,ルーラーシップ ,フェアリーダンス ,アグネスタキオン ,-2.421624767181596,10
11,8,12,ポジティブガール,牝5,56.0,国分恭,緒方,栗東,2019102229,01124,バトルプラン Battle Plan(米) ,シュヴァルツィーナ ,カジノドライヴ ,-1.8569251262586857,8
