,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジェイルブレイク,牡2,56.0,秋山稔,蛯名利,美浦,2022100831,01181,ディスクリートキャット Discreet Cat(米) ,フーリン ,ダイワメジャー ,-2.9699318931477685,11
1,2,2,ポッドデューク,牡2,56.0,菱田,辻野,栗東,2022105316,01144,イスラボニータ ,コッパ Coppa(米) ,Yesbyjimminy ,-0.6152266891628158,5
2,2,3,セラヴィーナス,牝2,52.0,▲古川奈,矢嶋,美浦,2022102079,01190,ブリックスアンドモルタル Bricks and Mortar(米) ,アプローズユウ ,ルーラーシップ ,-2.9280897881814303,9
3,3,4,ラージギャラリー,牝2,55.0,ルメール,高橋亮,栗東,2022110066,05339,American Pharoah (米) ,スカーレットカラー ,ヴィクトワールピサ ,0.9077413729189006,1
4,3,5,ラトラース,牡2,56.0,川田,中内田,栗東,2022105194,01088,キズナ ,ローブティサージュ ,ウォーエンブレム War Emblem(米) ,0.31951320260689126,4
5,4,6,オオイリブクロ,牡2,54.0,◇永島,高橋一,栗東,2022101817,01187,ディスクリートキャット Discreet Cat(米) ,フルーツタルト ,ディープインパクト ,-2.954655260364902,10
6,4,7,バントック,牡2,56.0,武豊,浜田,栗東,2022102903,00666,キタサンブラック ,ノーバザー ,Scat Daddy (米) ,0.6662488725939404,3
7,5,8,シティオブロンドン,牡2,56.0,川又,吉村,栗東,2022101695,01166,タワーオブロンドン ,メトロポール ,ダイワメジャー ,-3.3194129637953758,12
8,5,9,ヒルノガリシア,牡2,56.0,北村宏,北出,栗東,2022103815,01043,ノーブルミッション Noble Mission(英) ,ヒルノケアンズ ,ハーツクライ ,-4.141164071727115,15
9,6,10,シドニーホバート,牡2,56.0,坂井,杉山佳,栗東,2022105506,01163,ストロングリターン ,ベガスナイト ,コロナドズクエスト Coronado's Quest(米) ,0.6986562205545577,2
10,6,11,ディープカインズ,牡2,52.0,★河原田,本田,栗東,2022101097,01204,ノーブルミッション Noble Mission(英) ,アンジュデュバン ,ハーツクライ ,-4.116455081503506,14
11,7,12,フィーユチャン,牝2,55.0,松山,斎藤誠,美浦,2022105314,01126,モーリス ,ココフィーユ ,ロードカナロア ,-1.8042955990759117,8
12,7,13,スティルシャイニン,牡2,56.0,斎藤,天間,美浦,2022103884,01178,メイショウボーラー ,コウユーヒカリママ ,ロックオブジブラルタル ,-3.9914929927556178,13
13,8,14,エスタンシア,牝2,55.0,Ｃデムーロ,松下,栗東,2022105061,05473,ドゥラメンテ ,マラコスタムブラダ Malacostumbrada(亜) ,Lizard Island ,-1.224750094914702,6
14,8,15,シンゼンマルノスケ,牡2,56.0,国分恭,荒川,栗東,2022104057,01124,ハービンジャー Harbinger(英) ,キャラメライズ ,キングカメハメハ ,-1.7796211015456294,7
