,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソワドリヨン,牝4,56.0,ビュイック,古賀,美浦,2020102725,05495,ハーツクライ ,ルシルク Le Cirque(米) ,Dynaformer ,-5.024690517853518,11
1,2,2,ダノンジャッカル,牡5,58.0,Ｈドイル,中内田,栗東,2019103005,05625,ディープインパクト ,インディアナギャル Indiana Gal(愛) ,Intikhab ,-1.0802296546854693,5
2,3,3,ノーブルクライ,牡4,58.0,丹内,田村,美浦,2020102976,01091,ハーツクライ ,ノーブルジュエリー ,Smarty Jones (米) ,-3.0560152158424807,7
3,4,4,アイザックバローズ,牡4,58.0,マーカンド,友道,栗東,2020101548,05626,ドゥラメンテ ,カーリンホーク Curlin Hawk(米) ,Curlin (米) ,1.2913957251711692,2
4,5,5,オウケンボルト,牡5,58.0,吉田豊,土田,美浦,2019103827,00733,フェノーメノ ,オウケンサクラブ ,オウケンブルースリ ,-4.446640712536867,10
5,6,6,レヴォルタード,セ4,58.0,杉原,手塚,美浦,2020103524,01135,エピファネイア ,バウンスシャッセ ,ゼンノロブロイ ,-3.394930909684162,8
6,6,7,ホウオウムサシ,牡4,58.0,菅原明,蛯名正,美浦,2020103947,01179,ドゥラメンテ ,メリッサ ,ホワイトマズル White Muzzle(英) ,0.9106357714109754,4
7,7,8,ボーンイングランデ,牡4,58.0,池添,吉田,栗東,2020106439,01032,サトノクラウン ,シェアザジョイフル ,ブラックタイド ,-2.0157883058961805,6
8,7,9,エメリヨン,牝4,56.0,田辺,加藤士,美浦,2020103120,01075,ドゥラメンテ ,レディフォグホーン Lady Fog Horn(米) ,Zavata ,1.101185429806533,3
9,8,10,ストキャスティーク,牝5,53.0,▲長浜,大竹,美浦,2019104550,01214,ゴールドシップ ,サンクボヌール ,ハービンジャー Harbinger(英) ,-4.116411955978429,9
10,8,11,レイデラルース,牡3,56.0,津村,手塚,美浦,2021105475,01092,レイデオロ ,カンデラ ,ダイワメジャー ,2.7497342717802606,1
