,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マルモリスペシャル,牡5,56.0,田口,大橋,栗東,2019100252,01208,バトルプラン Battle Plan(米) ,サリール ,スペシャルウィーク ,-2.3973397039083997,7
1,1,2,テイエムリステット,牡3,55.0,酒井,木原,栗東,2021103725,01034,モーリス ,シーズアウーマン ,ネオユニヴァース ,1.4528511500750683,1
2,2,3,メイショウテンスイ,牡7,57.0,荻野琢,河内,栗東,2017106084,01112,ダンカーク Dunkirk(米) ,フラワーガイア ,ゼンノロブロイ ,-5.368010038697801,15
3,2,4,ベルダーイメル,牡7,57.5,太宰,本田,栗東,2017101380,01037,オルフェーヴル ,ルリニガナ ,スニッツェル Snitzel(豪) ,-3.4309206014086384,12
4,3,5,パウオレ,牝5,54.0,団野,嘉藤,美浦,2019100242,01180,ヘニーヒューズ Henny Hughes(米) ,エイシンピカデリー ,ハードスパン Hard Spun(米) ,-2.382224015253971,6
5,3,6,ロードヴァレンチ,セ5,55.0,吉田隼,中舘,美浦,2019103507,01095,エスポワールシチー ,アンダルシア ,アルカセット Alkaased(米) ,-4.140600190952869,13
6,4,7,シゲルホサヤク,牡6,54.0,高倉,藤沢,栗東,2018103362,01130,ニホンピロアワーズ ,シゲルチャグチャグ ,サムライハート ,-2.6869932874738587,8
7,4,8,ピアシック,牡8,55.0,吉村,森秀,栗東,2016110131,01216,Central Banker ,Our Miss Jones ,Alphabet Soup ,-5.9711652383460585,16
8,5,9,アッティーヴォ,牡10,53.0,古川吉,大根田,栗東,2014104716,01015,フリオーソ ,シックスポケット ,カリズマティック Charismatic(米) ,-4.631977480072848,14
9,5,10,アルファマム,牝5,56.0,北村友,佐々木,栗東,2019103529,01102,マジェスティックウォリアー Majestic Warrior(米) ,ダイオプサイド ,フジキセキ ,-1.5552857483578622,4
10,6,11,エクロジャイト,セ4,55.0,小沢,福永,栗東,2020103295,01185,ヘニーヒューズ Henny Hughes(米) ,オージャイト ,キングカメハメハ ,-2.9285749798105565,10
11,6,12,ウェイワードアクト,牡4,56.0,戸崎圭,田中博,美浦,2020110024,05386,Maclean's Music ,Warrior Kat ,マジェスティックウォリアー Majestic Warrior(米) ,1.3488896295370079,2
12,7,13,アーバンイェーガー,牡10,54.0,藤懸,高橋文,美浦,2014102562,01138,エンパイアメーカー Empire Maker(米) ,マイグリーン ,ダンシングブレーヴ Dancing Brave(米) ,-2.342219941892767,5
13,7,14,ロードアウォード,セ4,56.0,幸,吉岡,栗東,2020100162,00732,ロードカナロア ,パーフェクトトリビュート ,Dubawi ,-2.8019329264168533,9
14,8,15,サンライズジーク,牡4,56.0,西村淳,矢作,栗東,2020103039,01171,エピファネイア ,プロヴィナージュ ,フレンチデピュティ French Deputy(米) ,-2.996542571241078,11
15,8,16,カズプレスト,牡5,55.0,西塚,高柳大,栗東,2019102869,01200,カレンブラックヒル ,シーザシー ,Lemon Drop Kid ,0.33018973456652184,3
