,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サイモンシュバリエ,牡2,56.0,川須,梅田,栗東,2022102223,01128,シニスターミニスター Sinister Minister(米) ,メイショウネイロ ,ネオユニヴァース ,-3.433512458669463,15
1,2,2,フレーズボンボン,牝2,54.0,☆原,中舘,美浦,2022102352,01184,ゴールドドリーム ,ベルキューティ ,ロードカナロア ,-1.5993343802911828,8
2,2,3,グリームスター,牡2,56.0,木幡巧,勢司,美浦,2022103030,01162,ビーチパトロール Beach Patrol(米) ,ディアバビアナ ,マツリダゴッホ ,-0.55502523406538,1
3,3,4,タマモクロッシェ,牝2,55.0,角田和,水野,美浦,2022103980,01186,ディーマジェスティ ,タマモキャペリン ,ダンカーク Dunkirk(米) ,-0.7517272072345895,5
4,3,5,ブラックビート,牡2,53.0,▲石神道,深山,美浦,2022107131,01209,バゴ Bago(仏) ,ラサンバ La Samba(豪) ,Orientate ,-1.7040615359201778,9
5,4,6,マニーシーン,牝2,52.0,▲佐藤,小手川,美浦,2022102031,01207,シャンハイボビー Shanghai Bobby(米) ,サンメンフィス ,マイネルセレクト ,-0.5978610086798994,2
6,4,7,アスコットロマン,牡2,56.0,江田照,天間,美浦,2022101287,00689,モズアスコット ,クラウンロマン ,カネヒキリ ,-1.2464199859060199,6
7,5,8,トニケンサンバ,牡2,56.0,菅原明,西田,美浦,2022104490,01179,ナダル Nadal(米) ,クイーンオブハルカ ,シングスピール Singspiel(愛) ,-0.7358183202286063,4
8,5,9,ジェイエルケープ,牝2,55.0,小林凌,小西,美浦,2022101820,01177,ゴールドドリーム ,ホウライフリート ,サウスヴィグラス ,-1.7269929566078803,10
9,6,10,エウクレイア,牝2,55.0,嶋田,伊坂,美浦,2022103572,01134,ミッキーグローリー ,ヤマサラグランジュ ,サクラバクシンオー ,-2.2866043483020566,13
10,6,11,バースフラワー,牝2,55.0,鮫島駿,小手川,美浦,2022102527,01157,ビッグアーサー ,バーグマン ,ヴァーミリアン ,-2.1185271021796717,12
11,7,12,フェスタリア,牡2,56.0,大野,矢野,美浦,2022100028,01096,ゴールドドリーム ,マダムチェロキー ,Cherokee Run ,-1.75837044197291,11
12,7,13,ゴールデンサンダー,牡2,52.0,★小林美,相沢,美浦,2022107286,01206,サンダースノー Thunder Snow(愛) ,サドキンザン ,オルフェーヴル ,-1.5204901650963596,7
13,8,14,エリュテイア,牝2,52.0,▲長浜,深山,美浦,2022101212,01214,ニシケンモノノフ ,カルナアヴァンセ ,キングヘイロー ,-0.7230257596367958,3
14,8,15,ノーシーリング,牡2,56.0,黛,堀内,美浦,2022102093,01109,ワールドエース ,スウィートラブミー ,キングズベスト King's Best(米) ,-2.479071602705288,14
