,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パッヘルベルカノン,牝3,55.0,菅原明,高木,美浦,2022100047,01179,サンダースノー Thunder Snow(愛) ,サンレーン ,Oasis Dream (英) ,-0.6588577884939041,7
1,2,2,ウィンターサン,牝3,55.0,津村,加藤征,美浦,2022101649,01092,ビッグアーサー ,ゴールドオーク ,エイシンフラッシュ ,-0.7093103005839774,8
2,3,3,ガールネクストドア,牝3,55.0,杉原,南田,美浦,2022103326,01135,ドゥラメンテ ,メジロツボネ ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.4679918789922937,14
3,3,4,キタノラータム,牝3,52.0,▲遠藤,伊藤伸,美浦,2022101535,01218,キズナ ,プレイプリティー Play Pretty(米) ,Indian Charlie ,-1.1539010241792085,13
4,4,5,ラルガメンテ,牝3,55.0,岩田望,尾関,美浦,2022105982,01174,,,,0.7314538973582778,1
5,4,6,ラヴァフォール,牝3,55.0,横山武,鈴木伸,美浦,2022105423,01170,,,,-0.7169668766343167,9
6,5,7,クールカグラ,牝3,55.0,三浦,和田勇,美浦,2022102985,01122,,,,-0.2292171225796669,2
7,5,8,ピンキースウェア,牝3,55.0,松山,鹿戸,美浦,2022105500,01126,,,,-0.9306103528044746,10
8,6,9,パレデザール,牝3,54.0,☆吉村,田村,美浦,2022105052,01216,,,,-1.0129147993411487,12
9,6,10,アヤチャンス,牝3,55.0,岩部,田中勝,美浦,2022105642,00726,,,,-0.9391969622679108,11
10,7,11,ヒサエノオモカゲ,牝3,55.0,内田博,千葉,美浦,2022101710,00422,,,,-0.2555717421152333,3
11,7,12,マエストーソ,牝3,55.0,木幡育,松永康,美浦,2022102207,01167,,,,-0.6092056637418055,6
12,8,13,スカイリスト,牝3,55.0,松岡,小野,美浦,2022106250,01085,,,,-0.32735951993840307,5
13,8,14,ナッシングベター,牝3,55.0,鮫島駿,稲垣,美浦,2022105819,01157,,,,-0.31575561994434465,4
