,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カズタンジャー,牡4,58.0,川田,新谷,栗東,2021101259,01088,ドレフォン Drefong(米) ,スペシャルグルーヴ ,スペシャルウィーク ,1.5145308954546617,2
1,1,2,ピュアグルーヴ,牝5,56.0,津村,藤岡,栗東,2020103444,01092,ワールドエース ,ヤマガール ,ストーミングホーム Storming Home(英) ,-1.3866591956579921,12
2,2,3,マウンテンエース,牡5,58.0,佐々木,和田雄,美浦,2020104452,01197,ルーラーシップ ,エバーキュート ,チチカステナンゴ Chichicastenango(仏) ,-0.14912080416927184,7
3,2,4,ルーラーリッチ,セ5,58.0,三浦,小島,美浦,2020102793,01122,ドレフォン Drefong(米) ,ゼクト ,サウスヴィグラス ,-3.125605824939551,16
4,3,5,シゲルカミカゼ,牡5,58.0,大野,松山,美浦,2020102077,01096,ジャスタウェイ ,キーポケット ,デヒア Dehere(米) ,0.5459528873910722,5
5,3,6,セレクティオ,牡5,58.0,田辺,橋口,栗東,2020100987,01075,リアルスティール ,ベルワトリング Belle Watling(智) ,Dushyantor ,-2.175833852332852,14
6,4,7,グラヴィス,牡4,58.0,北村友,矢作,栗東,2021105831,01102,ブリックスアンドモルタル Bricks and Mortar(米) ,ナスノシベリウス ,Unbridled's Song (米) ,-2.016606953747583,13
7,4,8,ホウオウベルクソン,牡4,58.0,ディー,大竹,美浦,2021105767,05674,リオンディーズ ,スコルピオンキッス ,フレンチデピュティ French Deputy(米) ,-2.6416718851110605,15
8,5,9,キャネル,牡4,58.0,横山武,手塚久,美浦,2021105885,01170,ハーツクライ ,パールプリンセス Pearl Princess(仏) ,Astronomer Royal ,1.2458496855494108,3
9,5,10,サンライズウェーヴ,牡4,58.0,長岡,石坂,栗東,2021102221,01142,イスラボニータ ,ターフドンナ ,Doyen (愛) ,-0.6262156891122458,10
10,6,11,ソウルアンドジャズ,牡4,58.0,レーン,武井,美浦,2021106694,05585,ニューイヤーズデイ ,ティックルゴールド ,ステイゴールド ,-1.1077406207737026,11
11,6,12,タイセイアディクト,牡4,58.0,松山,池上,美浦,2021106126,01126,,,,1.7256993830506313,1
12,7,13,シグムンド,牡4,58.0,柴田大,岩戸,美浦,2021106353,01009,,,,-0.43780739538644725,9
13,7,14,バナマンテソーロ,牡4,58.0,菅原明,加藤士,美浦,2021102281,01179,,,,0.5885038633691098,4
14,8,15,フルングニル,牡5,58.0,鮫島駿,小手川,美浦,2020102929,01157,,,,-0.1214744942767435,6
15,8,16,ラファールドール,セ4,58.0,木幡巧,田島,美浦,2021104889,01162,,,,-0.34378657299673837,8
