,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,セイフウサツキ,牡3,55.0,◇永島,松永幹,栗東,2022101461,01187,サトノクラウン ,モンローライン ,ダンスインザダーク ,-0.4598406463249495,2
1,2,2,オキョンピー,牡3,57.0,丹内,高柳瑞,美浦,2022100220,01091,ファインニードル ,ソーユーフォリア ,エピファネイア ,-2.0488182961172856,8
2,2,3,コスモシェルベット,牡3,57.0,杉原,水野,美浦,2022106785,01135,マインドユアビスケッツ Mind Your Biscuits(米) ,ダンサーズブロンド ,ゴールドアリュール ,-3.642366223394302,13
3,3,4,ファイアーワークス,牡3,57.0,水口,加藤征,美浦,2022105625,01133,ナダル Nadal(米) ,アントワープ ,キングカメハメハ ,-3.532521531767915,12
4,3,5,チョウリニア,牝3,52.0,▲古川奈,羽月,栗東,2022100491,01190,ルーラーシップ ,サッチン ,エンパイアメーカー Empire Maker(米) ,-3.4185764129245513,11
5,4,6,ハクシンマルペンサ,牝3,52.0,▲遠藤,蛯名利,美浦,2022106959,01218,サトノダイヤモンド ,ステイインハート ,ステイゴールド ,-1.9481008873092645,7
6,4,7,ミラクルミッキー,牡3,57.0,古川吉,牧,美浦,2022102695,01015,コパノリッキー ,アイカギ ,ファンタスティックライト Fantastic Light(米) ,-2.791890348926136,9
7,5,8,メイショウトサンコ,牡3,54.0,▲今村,飯田,栗東,2022100206,01193,ホッコータルマエ ,メイショウオヒサマ ,マンハッタンカフェ ,-3.722014632197064,14
8,5,9,マテンロウカナロア,牡3,57.0,小沢,野中,栗東,2022101445,01185,ロードカナロア ,ヒアトゥウィン Here to Win(伯) ,Roi Normand ,-1.8544295893851974,5
9,6,10,ソラノキャンバス,セ3,54.0,▲石神道,武井,美浦,2022100083,01209,ニューイヤーズデイ ,カニョット Cagnotte(亜) ,Sunray Spirit ,0.3442635291753909,1
10,6,11,トンヤイビーン,牡3,54.0,▲石田,辻,美浦,2022103116,01203,アニマルキングダム Animal Kingdom(米) ,プレイフォミラクル ,ヘニーヒューズ Henny Hughes(米) ,-1.598682643682207,4
11,7,12,ヘイケ,牡3,53.0,★小林美,尾形,美浦,2022102455,01206,ドレフォン Drefong(米) ,ラブリランテ ,ディープブリランテ ,-3.8952780076144653,15
12,7,13,ブラザービート,牡3,57.0,内田博,奥村武,美浦,2022103994,00422,デクラレーションオブウォー ,プリンセスオブザスターズ Princessofthestars(愛) ,Sea The Stars Sea the Stars(愛) ,-1.8826128202769545,6
13,8,14,デルマムーン,牡3,57.0,荻野極,鹿戸,美浦,2022101964,01160,マインドユアビスケッツ Mind Your Biscuits(米) ,デルマアラレチャン ,スクリーンヒーロー ,-2.880944283990899,10
14,8,15,ミユンガー,牡3,57.0,国分恭,岡田,栗東,2022106201,01124,ニューイヤーズデイ ,ムニン ,Bernardini (米) ,-1.2619316440357748,3
