,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シエルルビー,牝3,55.0,岩田康,藤野,栗東,2022101939,05203,ビッグアーサー ,フラゴリーネ ,ディープインパクト ,2.5589110822556553,3
1,1,2,カシノメンコチャン,牝3,55.0,松若,牧田,栗東,2022102175,01154,ノーブルミッション Noble Mission(英) ,ハートノイヤリング ,ハーツクライ ,2.896086109151662,2
2,2,3,レディエンス,牝3,55.0,Ｍデムーロ,藤野,栗東,2022100583,05212,ニューイヤーズデイ ,ジェンメオ ,ディープブリランテ ,-4.130495071649566,16
3,2,4,ラインピクシー,牝3,52.0,▲和田陽,長谷川,栗東,2022103291,01223,サトノダイヤモンド ,タムロウイング ,ブラックホーク ,1.4652152802308445,6
4,3,5,アジアンテーラー,牝3,55.0,長岡,緒方,栗東,2022103080,01142,ファインニードル ,イゾラド ,グラスワンダー ,1.4678966834539982,5
5,3,6,コルネイユドール,牝3,55.0,岩田望,千田,栗東,2022103488,01174,マインドユアビスケッツ Mind Your Biscuits(米) ,アリンナ ,マツリダゴッホ ,-2.8992001255265656,13
6,4,7,オーウェンズバレー,牡3,57.0,藤岡佑,宮,栗東,2022103627,01093,カリフォルニアクローム California Chrome(米) ,ファシネイト ,キングカメハメハ ,-4.593981141242883,17
7,4,8,ファーニスクリーク,牡3,54.0,▲森田,斉藤崇,栗東,2022105821,01222,キタサンブラック ,トータルヒート ,Street Cry (愛) ,-6.255530123819907,18
8,5,9,ベルヴィヴァン,牝3,55.0,鮫島駿,西村,栗東,2022105119,01157,アドマイヤマーズ ,ラテラス ,Harlan's Holiday ,-1.8958836400474943,12
9,5,10,クロスレジーナ,牝3,55.0,太宰,高橋亮,栗東,2022100468,01037,ミッキーアイル ,ローゼンクリーガー ,ノヴェリスト Novellist(愛) ,-1.85023080749919,11
10,6,11,ニホンピロリーチ,牝3,55.0,田口,大橋,栗東,2022104212,01208,リーチザクラウン ,ニホンピロアンバー ,スウェプトオーヴァーボード Swept Overboard(米) ,0.976845615817151,8
11,6,12,パリコレジェンヌ,牝3,55.0,和田竜,鈴木孝,栗東,2022104501,01018,ミスターメロディ ,ビオレイメル ,ワイルドラッシュ Wild Rush(米) ,-3.0328277486475983,14
12,7,13,メイショウハヤセ,牝3,54.0,☆西塚,笹田,栗東,2022102545,01200,ロジャーバローズ ,ヴィヴァマリアンヌ ,ヘニーヒューズ Henny Hughes(米) ,1.095546541138542,7
13,7,14,トウカイリュタン,牝3,55.0,幸,北出,栗東,2022100850,00732,モズアスコット ,トウカイレーヌ ,ディープインパクト ,3.766700382282534,1
14,7,15,ダディーズグーグー,牡3,57.0,川又,畑端,栗東,2022105619,01166,タワーオブロンドン ,ニューグランジ ,Giant's Causeway (米) ,2.40456561838322,4
15,8,16,ダイメイハッピー,牝3,55.0,菱田,森田,栗東,2022102239,01144,サンダースノー Thunder Snow(愛) ,ダイメイダーク ,ダンスインザダーク ,0.7263954400216706,9
16,8,17,メイショウマサツラ,牡3,57.0,武豊,本田,栗東,2022103101,00666,ミッキーアイル ,ハイドバウンド Hidebound(亜) ,Grand Slam ,-3.7106499319705604,15
17,8,18,ブルーセルリアン,牡3,54.0,▲柴田裕,宮,栗東,2022102325,01212,エイシンフラッシュ ,チェキ ,ゴールドアリュール ,-1.0167882627371019,10
