,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,4.1,51,31,17,15,9,9,10,6,5,2,1,2,2,0,1,1,0,0
1,芝,1200,良,all,3.91,42,22,13,9,7,7,9,3,4,2,1,1,2,0,0,0,0,0
2,芝,1200,稍重,all,5.7,4,1,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0
3,芝,1200,重,all,4.29,3,6,3,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0
4,芝,1200,不良,all,5.88,2,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,芝,1200,全,未勝利,3.78,9,7,4,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,3.55,6,7,1,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,4.4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,4.5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,2.19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,3.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.47,7,7,5,3,3,4,3,1,2,1,0,0,0,0,1,0,0,0
16,芝,1200,良,1勝クラス,4.82,6,3,4,2,2,3,3,1,2,1,0,0,0,0,0,0,0,0
17,芝,1200,稍重,1勝クラス,3.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,3.2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,6.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,芝,1200,全,2勝クラス,5.98,4,6,3,5,2,0,1,0,1,0,1,1,1,0,0,0,0,0
21,芝,1200,良,2勝クラス,6.52,3,4,3,4,1,0,1,0,1,0,1,1,1,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,2.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,4.76,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,4.2,7,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0
26,芝,1200,良,3勝クラス,3.0,7,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
27,芝,1200,稍重,3勝クラス,10.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,芝,1200,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.07,11,7,3,3,1,2,2,1,2,0,0,1,1,0,0,0,0,0
31,芝,1200,良,オープン,3.65,9,6,3,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
32,芝,1200,稍重,オープン,8.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,5.67,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,6.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,芝,1400,全,all,4.46,69,49,19,22,21,9,10,11,5,2,3,3,0,2,0,2,0,0
36,芝,1400,良,all,4.6,50,35,17,19,15,8,8,8,4,2,2,3,0,2,0,2,0,0
37,芝,1400,稍重,all,4.84,7,8,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0
38,芝,1400,重,all,3.95,9,4,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
39,芝,1400,不良,all,4.88,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,芝,1400,全,未勝利,3.42,20,19,3,7,6,0,2,1,2,0,1,2,0,0,0,0,0,0
41,芝,1400,良,未勝利,3.46,12,15,3,7,2,0,1,0,2,0,1,2,0,0,0,0,0,0
42,芝,1400,稍重,未勝利,4.98,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
43,芝,1400,重,未勝利,3.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1400,不良,未勝利,3.91,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1400,全,新馬,4.78,10,5,1,4,6,0,0,3,1,0,0,0,0,0,0,0,0,0
46,芝,1400,良,新馬,5.34,5,4,1,4,5,0,0,3,1,0,0,0,0,0,0,0,0,0
47,芝,1400,稍重,新馬,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,2.42,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1400,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.41,14,12,5,3,2,2,5,4,0,0,1,0,0,2,0,1,0,0
51,芝,1400,良,1勝クラス,4.64,11,9,5,2,1,2,4,4,0,0,1,0,0,2,0,1,0,0
52,芝,1400,稍重,1勝クラス,3.28,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,芝,1400,重,1勝クラス,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1400,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,4.21,14,5,5,5,0,1,0,1,2,1,1,0,0,0,0,0,0,0
56,芝,1400,良,2勝クラス,3.82,13,2,3,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0
57,芝,1400,稍重,2勝クラス,4.2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,芝,1400,重,2勝クラス,4.2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,13.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
