,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドットクルー,牡5,58.0,小沢,笹田,栗東,2020101486,01185,ディーマジェスティ ,スターオブロゼッタ ,ロードカナロア ,0.654832259027408,4
1,2,2,ルクスビッグスター,牡5,58.0,吉村,清水久,栗東,2020104297,01216,キタサンブラック ,オメガリトルスター ,ジャングルポケット ,-1.8406325302394266,9
2,3,3,タガノデュード,牡4,58.0,高杉,宮,栗東,2021106548,01213,ヤマカツエース ,タガノミューチャン ,ハーツクライ ,-3.1709913328021124,10
3,4,4,ロワンディシー,牡7,58.0,幸,北出,栗東,2018100043,00732,リオンディーズ ,ビエンナーレ ,ステイゴールド ,-0.6084586164925746,7
4,5,5,ミエスペランサ,牝4,56.0,団野,池江,栗東,2021105800,01180,リアルスティール ,ミスエルテ ,Frankel ,1.2670220056793333,2
5,6,6,ウインリブルマン,牡7,58.0,松若,緒方,栗東,2018101621,01154,エピファネイア ,ウインリバティ ,ダンスインザダーク ,-0.3941909117686144,5
6,7,7,ミッキーツインクル,牝5,56.0,川田,中内田,栗東,2020103487,01088,ドゥラメンテ ,テーブルロンド Table Ronde(愛) ,Astronomer Royal ,1.8461971452946178,1
7,7,8,グランヴィノス,牡5,58.0,坂井,友道,栗東,2020103522,01163,キタサンブラック ,ハルーワスウィート ,Machiavellian ,-0.40880372137712456,6
8,8,9,シルキーガール,牝4,56.0,岩田康,上村,栗東,2021102231,05203,デクラレーションオブウォー ,テーオーヴィーナス ,ディープインパクト ,-0.7909357738392383,8
9,8,10,ヴィレム,牡4,58.0,松山,藤原,栗東,2021106738,01126,キズナ ,ポウリナズラヴ Paulina's Love(米) ,Mizzen Mast ,0.7059698182450299,3
