,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルーフ,牝5,52.0,北村友,清水久,栗東,2020104194,01102,ダイワメジャー ,ラスエモーショネス ,Fastnet Rock (豪) ,-0.04736298977944402,5
1,2,2,ポエットリー,牝4,54.0,鮫島駿,平田,栗東,2021105202,01157,ダイワメジャー ,ブギーダモーレ Bugie d'Amore(英) ,Rail Link (英) ,-2.107680289132714,7
2,3,3,カルプスペルシュ,牝3,53.0,横山武,石坂,栗東,2022104960,01170,シュヴァルグラン ,パロネラ ,ロードカナロア ,1.110979188686097,3
3,4,4,マキアージュ,牝6,51.0,小林美,菊川,美浦,2019102747,01206,ビッグアーサー ,ルージュバンブー ,マリエンバード Marienbard(愛) ,-0.3996703535356773,6
4,5,5,ナムラローズマリー,牝4,55.0,武豊,羽月,栗東,2021103092,00666,ミッキーアイル ,ナムラストロベリー ,ヨハネスブルグ Johannesburg(米) ,1.5947635417356107,2
5,5,6,ゴールドサーベル,牡4,55.0,藤岡佑,大久保,栗東,2021105039,01093,レッドファルクス ,ゴルトキルシェ ,ステイゴールド ,-2.494567582620663,9
6,6,7,トウカイファクター,セ6,55.0,丹内,菊川,美浦,2019103692,01091,ザファクター ,トウカイポプリ ,タイキシャトル ,-2.3447215093193745,8
7,6,8,シュヴェルトライテ,牝6,54.0,松本,池上,美浦,2019105760,01191,マツリダゴッホ ,シュヴァリエ ,フレンチデピュティ French Deputy(米) ,-3.4008609826367575,12
8,7,9,ロードトレイル,牡4,55.0,佐々木,藤岡,栗東,2021100157,01197,ロードカナロア ,パラダイスリッジ ,ディープインパクト ,-2.7308277041681492,10
9,7,10,エマヌエーレ,牡5,56.0,池添,平田,栗東,2020103280,01032,ロードカナロア ,エマノン ,ハーツクライ ,-3.028020018147966,11
10,8,11,ソノママソノママ,牝5,54.0,斎藤,奥村豊,栗東,2020101517,01178,ビッグアーサー ,ワイドロスメルタ ,グラスワンダー ,0.03358031706790326,4
11,8,12,モズナナスター,牝3,53.0,吉田隼,矢作,栗東,2022100490,01095,モズアスコット ,グランプリエンゼル ,アグネスデジタル ,1.6491728046425789,1
