,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カーミングライツ,牡3,55.0,横山和,小島,美浦,2022104725,01140,サトノダイヤモンド ,カーミングエフェクト Calming Effect(米) ,War Front ,-0.2491668442653179,7
1,2,2,マハートマーベル,牡3,55.0,丹内,西村,栗東,2022104413,01091,ブリックスアンドモルタル Bricks and Mortar(米) ,マイプラーナ ,マンハッタンカフェ ,-1.8158084782382498,10
2,3,3,コーラスライン,牝6,53.0,▲柴田裕,本間,美浦,2019104843,01212,ハービンジャー Harbinger(英) ,ハロックライン ,キングカメハメハ ,0.6535899504801982,4
3,4,4,シェアホルダーズ,牡4,58.0,斎藤,松山,美浦,2021101250,01178,アルアイン ,クラウンフォルテ ,ハービンジャー Harbinger(英) ,-4.2846379277184266,12
4,5,5,ヤコブセン,牡3,55.0,鮫島駿,斎藤誠,美浦,2022103288,01157,エピファネイア ,スマッシュ ,キングカメハメハ ,1.926342074611882,1
5,5,6,ペリプルス,牡5,58.0,吉田隼,佐藤吉,美浦,2020105796,01095,ゴールドシップ ,マイネリベルタス ,コンデュイット Conduit(愛) ,0.9332692775551071,3
6,6,7,モカラルビー,牝4,56.0,藤岡佑,田村,美浦,2021103031,01093,サトノダイヤモンド ,クロコスミア ,ステイゴールド ,-3.4674603739843293,11
7,6,8,ビッグベルーガ,牡5,58.0,松岡,牧浦,栗東,2020102760,01085,ハービンジャー Harbinger(英) ,イチオクノホシ ,ゼンノロブロイ ,0.1482693754634454,6
8,7,9,オールウェズキズナ,牝4,53.0,▲古川奈,矢作,栗東,2021105479,01190,キズナ ,ガリレオオールウェイズ Galileo Always(愛) ,Galileo (愛) ,-0.3384359753626504,8
9,7,10,ピジョンポイント,牡3,55.0,黛,岩戸,美浦,2022103514,01109,ブリックスアンドモルタル Bricks and Mortar(米) ,サマーロコガール ,キングカメハメハ ,-0.9299673026998561,9
10,8,11,オロスコピオ,牝3,53.0,浜中,青木,美浦,2022105395,01115,トーセンラー ,ダイワエトワール ,エンパイアメーカー Empire Maker(米) ,0.2893022448885755,5
11,8,12,リギーロ,牡3,55.0,佐々木,栗田,美浦,2022106624,01197,キズナ ,エディン ,ジャングルポケット ,1.762649081883396,2
