,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クラシカルカイザー,牡3,53.0,★小林美,稲垣,美浦,2022100860,01206,リアルスティール ,クラシカルレディ ,キングズベスト King's Best(米) ,-1.251273115956992,5
1,1,2,マジックスクロール,牡3,57.0,丸田,伊藤大,美浦,2022103320,01117,ミッキーグローリー ,スノードーナツ ,パイロ Pyro(米) ,-4.908515345618889,17
2,2,3,ヤマニンエイドロン,牡3,57.0,大野,辻,美浦,2022107326,01096,サトノクラウン ,ヤマニンアドーレ ,ダイワメジャー ,-3.6176633391328297,14
3,2,4,ケルティックハーツ,牡3,54.0,▲佐藤,杉浦,美浦,2022100807,01207,ビッグアーサー ,チェストケハーツ ,ハーツクライ ,-1.350640061069543,6
4,3,5,スノークルーズ,牝3,55.0,武藤,武藤,美浦,2022104699,01169,リアルインパクト ,エレガントクルーズ ,クロフネ ,-0.9830322184372307,4
5,3,6,エレガントプルーフ,牡3,57.0,佐々木,黒岩,美浦,2022106188,01197,ルーラーシップ ,ファインスカイ ,アグネスタキオン ,-2.3885696800247724,12
6,4,7,ウインスティーガ,牡3,57.0,戸崎圭,手塚久,美浦,2022106228,05386,ウインブライト ,コスモチェーロ ,Fusaichi Pegasus ,-2.2339201683405885,10
7,4,8,エイシンパルサー,牡3,57.0,内田博,田中剛,美浦,2022102871,00422,エイシンヒカリ ,エーシンスペリアー ,キングズベスト King's Best(米) ,-2.529262281474193,13
8,5,9,ミエノフェアリー,牝3,55.0,北村宏,古賀,美浦,2022102064,01043,キズナ ,ファータグリーン ,タニノギムレット ,-2.0841532899979174,8
9,5,10,ロードフィアレス,セ3,57.0,原,蛯名正,美浦,2022100641,01184,ロードカナロア ,パステラリア ,エンパイアメーカー Empire Maker(米) ,-0.6193798761555885,2
10,6,11,バトラーズワーフ,牡3,57.0,石川,浅利,美浦,2022105252,01150,ブリックスアンドモルタル Bricks and Mortar(米) ,エオリアンハープ ,キングカメハメハ ,-4.083961986064671,16
11,6,12,ケイアイカラキア,セ3,54.0,▲長浜,上原博,美浦,2022103855,01214,ミスターメロディ ,クインズゴールド ,ステイゴールド ,-2.095039714068621,9
12,7,13,パトリオティズム,牝3,55.0,柴田大,南田,美浦,2022106112,01009,アメリカンペイトリオット ,ヒロコファンタジー ,ゼンノロブロイ ,-5.831225794039622,18
13,7,14,アオイウィンダム,牝3,55.0,石橋脩,本間,美浦,2022105742,01077,レインボーライン ,アシドベリー ,スウェプトオーヴァーボード Swept Overboard(米) ,-3.7381850652122575,15
14,7,15,ゴールドジェスター,牡3,57.0,松岡,中川,美浦,2022106846,01085,シルバーステート ,ゴールドシスター ,スクリーンヒーロー ,-0.9740686738335586,3
15,8,16,ケイツーブル,牡3,57.0,黛,千葉,美浦,2022106054,01109,グレーターロンドン ,イシノエストック ,タバスコキャット Tabasco Cat(米) ,0.2643280113048253,1
16,8,17,タイセイグレーター,牡3,57.0,横山和,奥村武,美浦,2022103985,01140,エピファネイア ,グレイトペイジ Great Page(愛) ,Roderic O'Connor ,-2.3342676527257806,11
17,8,18,メイデンヘッド,牝3,55.0,嶋田,大竹,美浦,2022103466,01134,パイロ Pyro(米) ,ポートキャンベル ,ルーラーシップ ,-2.0710633602630972,7
