,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソングコレクター,牝3,53.0,小沢,小林,栗東,2022110143,01185,Collected  ,Kylers Song  ,El Corredor  ,-0.34873515186869214,8
1,1,2,ココデイック,牡3,55.0,西村淳,藤岡,栗東,2022100912,01171,ゴールドドリーム  ,ルイーズ  ,ロージズインメイ  Roses in May(米)  ,-1.414467899585902,14
2,2,3,ゴールドダイアー,牡3,55.0,和田竜,平田,栗東,2022103538,01018,ゴールドドリーム  ,ニューコローラ  ,New Approach  ,-0.8885580746533435,12
3,2,4,ピエナクレスコ,牡4,54.0,★河原田,谷,栗東,2021101153,01204,クレスコグランド  ,ピエナアイリス  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-1.2075644079614987,13
4,3,5,ギュルヴィ,牡3,55.0,武豊,大久保,栗東,2022103267,00666,Nyquist  (米)  ,メイディーン  Maedean(米)  ,Tapit  (米)  ,-0.862033281043824,11
5,3,6,ハナウマビーチ,牡3,55.0,松山,西園翔,栗東,2022102874,01126,ゴールドドリーム  ,メイショウベーネ  ,スキャターザゴールド  Scatter the Gold(加)  ,-0.5391690142959731,10
6,4,7,ガーデンカメリア,牝4,56.0,長岡,佐藤悠,栗東,2021110139,01142,American Pharoah  (米)  ,アヴィラロード  Avila Road(米)  ,Elusive Quality  ,0.21520884120444592,3
7,4,8,ロードシュヴァリエ,牡3,55.0,中井,森田,栗東,2022102639,01141,シュヴァルグラン  ,アンダルシア  ,アルカセット  Alkaased(米)  ,-0.35791415968681617,9
8,5,9,マンオブザマッチ,牡3,54.0,☆吉村,高橋忠,栗東,2022101677,01216,ファインニードル  ,パテントジョイ  Patent Joy(愛)  ,Pivotal  ,-0.07508340834006497,5
9,5,10,ベルエアフォース,牡3,55.0,富田,野中,栗東,2022102184,01168,ヘニーヒューズ  Henny Hughes(米)  ,ハットシテグー  ,エンパイアメーカー  Empire Maker(米)  ,0.5919183985988141,1
10,6,11,ナムラブーニン,牡4,58.0,鮫島克駿,高橋一,栗東,2021102420,01157,グレーターロンドン  ,パンドラズホープ  ,キングカメハメハ  ,-0.32530262911753177,7
11,6,12,ダノンケイツー,牡4,58.0,小崎,寺島,栗東,2021103223,01152,Justify  (米)  ,エンタイスド  Enticed(愛)  ,Galileo  (愛)  ,0.05429073009882033,4
12,7,13,ショウナンアトレ,牡3,52.0,▲和田陽,梅田,栗東,2022103909,01223,ショウナンバッハ  ,ショウナンアイ  ,Northern Afleet  ,0.572915130679785,2
13,7,14,オーレアミスト,牡3,55.0,岩田望,友道,栗東,2022104841,01174,ゴールドドリーム  ,ジンジャーミスト  ,Bernardini  (米)  ,-1.6813661587587314,15
14,8,15,クレスコドルフィン,牡3,55.0,角田和,長谷川,栗東,2022107299,01186,クレスコグランド  ,ミヤビペルラ  ,ロードカナロア  ,-1.7441385831015976,16
15,8,16,タガノヘラクレス,牡4,55.0,▲森田,千田,栗東,2021106544,01222,シルバーステート  ,タガノグラッツェ  ,エンパイアメーカー  Empire Maker(米)  ,-0.3169404333138257,6
