,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルヴァロワール,牡3,54.0,▲田山,河嶋,栗東,2022106755,01220,モズアスコット ,マツリカ ,エンパイアメーカー Empire Maker(米) ,-4.046521254997939,16
1,1,2,アスゴッド,牡3,57.0,坂井,矢作,栗東,2022103704,01163,モズアスコット ,ゴッドフロアー ,ハーツクライ ,-0.5481569601059809,3
2,2,3,リオンプライム,牝3,55.0,幸,鈴木孝,栗東,2022103100,00732,リオンディーズ ,スールキートス ,キングヘイロー ,-2.1369291771614938,11
3,2,4,ハルカサクソラ,牝3,55.0,長岡,杉山佳,栗東,2022105484,01142,ロードカナロア ,ブリスアンドラック ,ディープインパクト ,-1.8791305450580835,10
4,3,5,サイモンバズユー,牡3,57.0,Ｍデムーロ,牧浦,栗東,2022101424,05212,ノーブルミッション Noble Mission(英) ,スナップドラゴン ,ゼンノロブロイ ,-2.3967262445742317,13
5,3,6,プルメリアリング,牝3,55.0,菱田,藤原,栗東,2022106965,01144,シルバーステート ,ニシノプルメリア ,シングスピール Singspiel(愛) ,-2.183985465961912,12
6,4,7,ミッキーサークル,牝3,55.0,松若,東田,栗東,2022103216,01154,ミッキーアイル ,サークリングII Circling(愛) ,Galileo (愛) ,-1.4444649449841527,8
7,4,8,オレノナオミ,牝3,55.0,荻野極,寺島,栗東,2022105976,01160,ニューイヤーズデイ ,ボクノナオミ ,ゴールドアリュール ,-3.399736383201897,15
8,5,9,サンマルノヴェル,牡3,57.0,田口,大橋,栗東,2022102716,01208,ノヴェリスト Novellist(愛) ,サンマルアリュール ,ゴールドアリュール ,-3.031533810420537,14
9,5,10,ブレイジングスター,牡3,55.0,△吉村,高橋康,栗東,2022103644,01216,モーニン ,ヴァーチュスター ,シンボリクリスエス ,0.7919962692433732,1
10,6,11,ワンダーキュイラス,牡3,54.0,▲今村,笹田,栗東,2022100164,01193,カリフォルニアクローム California Chrome(米) ,オールオールオール ,アグネスタキオン ,-1.0142714477448627,6
11,6,12,ブリックスラテ,牡3,57.0,浜中,武幸,栗東,2022102431,01115,ブリックスアンドモルタル Bricks and Mortar(米) ,ラテアート ,サクラバクシンオー ,-1.4051684298127753,7
12,7,13,メイショウユウモウ,セ3,57.0,酒井,西園正,栗東,2022101506,01034,ゴールドドリーム ,ワディアルヒタン ,タイキシャトル ,-1.73641453847839,9
13,7,14,ファータビアンカ,牝3,52.0,▲森田,佐々木,栗東,2022103300,01222,デクラレーションオブウォー ,ホワイトフローラ ,スズカフェニックス ,-0.9885789930010703,5
14,8,15,リンゲルブルーメ,牝3,55.0,団野,池添,栗東,2022105011,01180,ドレフォン Drefong(米) ,ブルーメンブラット ,アドマイヤベガ ,-0.6841888341414808,4
15,8,16,マットーネロッソ,牝3,54.0,☆高杉,中尾,栗東,2022105446,01213,ブリックスアンドモルタル Bricks and Mortar(米) ,ハーレムライン ,マンハッタンカフェ ,0.08011303983357469,2
