,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グランラティーナ,牝3,52.0,▲上里,加藤士,美浦,2022100185,01217,シュヴァルグラン ,テイケイラピッド ,スニッツェル Snitzel(豪) ,-0.9884275244470899,8
1,1,2,レディーフランシス,牝3,55.0,大野,和田勇,美浦,2022105225,01096,オルフェーヴル ,アンブルサイド ,ウォーエンブレム War Emblem(米) ,0.3292941468501752,2
2,2,3,ラファエラエンゼル,牝3,52.0,▲水沼,武市,美浦,2022104544,01201,アルアイン ,ラファエラ ,ジャングルポケット ,-1.224147781765766,13
3,2,4,ハクシンダンス,牝3,52.0,▲遠藤,伊藤伸,美浦,2022106974,01218,オルフェーヴル ,マーシフルレイン ,キングカメハメハ ,-1.0735155058804466,9
4,3,5,リリカルガンマン,牝3,55.0,戸崎圭,手塚久,美浦,2022104798,05386,フィエールマン ,サンタフェチーフ ,Wiesenpfad ,-0.2871981612161591,3
5,3,6,ウインポラリス,牝3,55.0,松岡,畠山,美浦,2022106226,01085,ウインブライト ,コスモアクセス ,ロージズインメイ Roses in May(米) ,-1.3980393054244755,15
6,4,7,スナドケイ,牝3,52.0,▲石田,尾形,美浦,2022103751,01203,ルヴァンスレーヴ ,スターローズ ,スマートボーイ ,-2.252496484657691,16
7,4,8,ルージュメアート,牝3,55.0,吉田豊,高柳瑞,美浦,2022105541,00733,American Pharoah (米) ,ライラヌール Layla Noor(米) ,Midnight Lute ,-1.1652654656171926,12
8,5,9,フライングキャット,牝3,55.0,木幡巧,牧,美浦,2022102195,01162,キズナ ,コパノレヴィーン ,ゴールドアリュール ,-1.1057474002849892,10
9,5,10,ヤマニンラリアンス,牝3,55.0,江田照,村田,美浦,2022100396,00689,ゴールドシップ ,ヤマニンファビュル ,エアジハード ,-0.5320833254173668,4
10,6,11,バラダレイナ,牝3,55.0,内田博,宮田,美浦,2022104952,00422,レイデオロ ,バラダセール Balada Sale(亜) ,Not For Sale ,-0.8925142677086009,7
11,6,12,メイブロッサム,牝3,55.0,原,堀内,美浦,2022103583,01184,ブリックスアンドモルタル Bricks and Mortar(米) ,ルミナスレッド ,トーセンダンス ,-0.794197311194077,6
12,7,13,キタノラブミー,牝3,55.0,小林脩,萱野,美浦,2022104465,01183,アジアエクスプレス ,ラブミーピンク ,タイキシャトル ,-0.7806689808045524,5
13,7,14,モーニングマジック,牝3,55.0,三浦,武藤,美浦,2022106639,01122,マインドユアビスケッツ Mind Your Biscuits(米) ,シャスターデイジー ,アグネスタキオン ,-1.277696813832386,14
14,8,15,ネクストダンサー,牝3,55.0,横山武,伊藤圭,美浦,2022103753,01170,ドレフォン Drefong(米) ,タイニーダンサー ,サウスヴィグラス ,-1.1359747185747375,11
15,8,16,ミライヘノハナ,牝3,55.0,北村宏,伊藤大,美浦,2022107285,01043,リアルスティール ,ケンジントンII Kensington(米) ,Kitten's Joy (米) ,1.6447391824119706,1
