,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ワイドカクゲン,牡2,55.0,鮫島駿,杉山佳,栗東,2023106320,01157,ビッグアーサー  ,ワイドチキチータ  ,ハービンジャー  Harbinger(英)  ,-0.14002978518137882,6
1,2,2,メテオロイド,牡2,55.0,松若,宮地,栗東,2023104173,01154,カレンブラックヒル  ,ケアリイカイ  ,ディープインパクト  ,0.38458915165170265,2
2,2,3,レッドアイスピア,牡2,55.0,藤岡佑,中竹,栗東,2023105670,01093,リオンディーズ  ,アマルフィターナ  ,シンボリクリスエス  ,0.2618792270726734,3
3,3,4,ヒャクレツケン,牡2,55.0,小林脩,青木,美浦,2023106687,01183,タリスマニック  Talismanic(英)  ,ペスカネラ  ,ブラックタイド  ,-1.5061509853293173,13
4,3,5,アクアマイスター,牡2,55.0,和田竜,藤野,栗東,2023102464,01018,フィレンツェファイア  ,シェルトファータ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.3785623626224948,8
5,4,6,ナムラコスモス,牝2,55.0,田口,大橋,栗東,2023106227,01208,ダノンプレミアム  ,ナムラリコリス  ,ジョーカプチーノ  ,1.340177818737198,1
6,4,7,ジャンシ,牡2,55.0,川田,森秀,栗東,2023110088,01088,More Than Ready  ,Autumnal  (米)  ,Forestry  ,-0.4950574991390858,10
7,5,8,マスティカーレ,牝2,55.0,坂井,西園翔,栗東,2023103629,01163,ダノンスマッシュ  ,コマノスクアーロ  ,ゼンノロブロイ  ,-0.359903279466644,7
8,5,9,スイーヴル,牝2,55.0,川須,小椋,栗東,2023101660,01128,タワーオブロンドン  ,オトヒメII  Otohime(愛)  ,Pivotal  ,-1.233913392894748,12
9,6,10,エクスプロウド,牡2,54.0,☆吉村,高橋一,栗東,2023104155,01216,カレンブラックヒル  ,ネーラペルレ  ,キングカメハメハ  ,0.07889886680425214,5
10,6,11,ディオスデルマール,牝2,52.0,▲柴田裕,秋山,栗東,2023106108,01212,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ホロイムア  ,ジャスタウェイ  ,0.1566112824178378,4
11,7,12,フォーゲル,牡2,55.0,モレイラ,斉藤崇,栗東,2023105273,05509,アルアイン  ,エリカポンシャン  ,ロードカナロア  ,-3.1626284891302006,15
12,7,13,トップアタック,牡2,55.0,松山,小椋,栗東,2023104528,01126,サトノダイヤモンド  ,レッドアマルフィ  ,ロードカナロア  ,-1.1999318911032266,11
13,8,14,ディジーピナクル,牡2,55.0,岩田望,千田,栗東,2023101138,01174,エピファネイア  ,ティップトップ  ,Dubawi  ,-0.4602163515593424,9
14,8,15,リーガルスプレンダ,牝2,55.0,西村淳,庄野,栗東,2023103685,01171,サトノアラジン  ,クイーンカトリーン  Queen Catrine(愛)  ,Acclamation  ,-2.357956133943531,14
