,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラヴァフォール,牝2,55.0,横山武,鈴木伸,美浦,2022105423,01170,アルアイン ,デロングスター ,ヴィクトワールピサ ,-1.0744226227026867,7
1,1,2,アズーラ,牝2,52.0,▲石田,佐藤吉,美浦,2022103034,01203,ストロングリターン ,ピジョンレッド ,キングズベスト King's Best(米) ,-3.100145064163562,16
2,2,3,ピンクブルー,牝2,55.0,菊沢,小手川,美浦,2022100766,01161,デクラレーションオブウォー ,ディヴァインクレア ,ディープインパクト ,-2.0150224222799524,10
3,2,4,チェンジオブハート,牡2,56.0,戸崎圭,田中博,美浦,2022101631,05386,ハービンジャー Harbinger(英) ,ウーマンズハート ,ハーツクライ ,1.342581468748668,1
4,3,5,ブラヴォケラトプス,牡2,56.0,佐々木,辻,美浦,2022105271,01197,リアルインパクト ,オリオンムーン Orion Moon(仏) ,Manduro (独) ,-2.2923659530488565,11
5,3,6,リケアルフナ,牝2,52.0,▲石神道,蛯名利,美浦,2022103025,01209,ディーマジェスティ ,ディアエスペランサ ,ロックオブジブラルタル ,-0.459258072312076,3
6,4,7,アオイウィンダム,牝2,55.0,石橋脩,本間,美浦,2022105742,01077,レインボーライン ,アシドベリー ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.965733147461395,14
7,4,8,ケイアイカラキア,セ2,53.0,▲長浜,上原博,美浦,2022103855,01214,ミスターメロディ ,クインズゴールド ,ステイゴールド ,-2.3957258376216397,12
8,5,9,アミラジオネ,牝2,55.0,江田照,西田,美浦,2022100043,00689,リアルスティール ,トラストフェアリー ,ケイムホーム Came Home(米) ,-2.7454770080531796,13
9,5,10,トーセンアシュリー,牝2,55.0,丸田,宗像,美浦,2022104552,01117,サートゥルナーリア ,キストゥリメンバー Kiss to Remember(米) ,Big Brown (米) ,-0.48329480950708625,4
10,6,11,カウンターセブン,牡2,56.0,坂井,村田,美浦,2022104197,01163,ロジャーバローズ ,オールフラッグズフライング All Flags Flying(米) ,War Front ,-0.6003407333089773,6
11,6,12,カーラデマドレ,牝2,55.0,ルメール,宮田,美浦,2022104912,05339,ドレフォン Drefong(米) ,ディアデラマドレ ,キングカメハメハ ,-0.05483737144196796,2
12,7,13,アッサジャン,牝2,55.0,武豊,国枝,美浦,2022102393,00666,ブラックタイド ,ウィキウィキ ,フレンチデピュティ French Deputy(米) ,-1.9878523450098524,9
13,7,14,スマイルバニラ,牝2,54.0,☆原,黒岩,美浦,2022107344,01184,リオンディーズ ,アドニウスバニラ ,ヴィクトワールピサ ,-3.0409043219211807,15
14,8,15,エポカスピーガ,牝2,55.0,津村,田中剛,美浦,2022101532,01092,エポカドーロ ,インドリヤ Indriya(米) ,Stormy Atlantic ,-1.8978682292212872,8
15,8,16,ウェーヴレット,牝2,55.0,横山和,菊沢,美浦,2022105333,01140,エピファネイア ,サザナミ ,ディープインパクト ,-0.5405145860531073,5
