,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サクラファレル,牡3,57.0,モレイラ,堀,美浦,2022104094,05509,サートゥルナーリア ,サクラレーヌ ,シンボリクリスエス ,-2.6288433215407276,8
1,1,2,リザードアイランド,牡3,57.0,横山和,田村,美浦,2022105276,01140,イスラボニータ ,オージーアイドル ,スニッツェル Snitzel(豪) ,-0.7259485615134372,7
2,2,3,スノーリン,牡3,57.0,杉原,西田,美浦,2022103588,01135,ノヴェリスト Novellist(愛) ,レットイットスノー ,ハーツクライ ,-0.4562348386554913,5
3,2,4,センジュコスモス,牝3,55.0,丸田,南田,美浦,2022103083,01117,グレーターロンドン ,カツナデシコ ,カリズマティック Charismatic(米) ,1.200693337858182,1
4,3,5,テクニコス,牡3,57.0,松岡,田中剛,美浦,2022105412,01085,ハービンジャー Harbinger(英) ,テクニカルラン ,アグネスタキオン ,-5.2782195020104385,16
5,3,6,アドマイヤコーク,牡3,57.0,津村,宮田,美浦,2022105523,01092,ロードカナロア ,マリアロワイヤル Maria Royal(愛) ,モンジュー Montjeu(愛) ,-2.7434890847938895,9
6,4,7,ニシノドロシー,牝3,55.0,野中,本間,美浦,2022100679,01158,ストロングリターン ,ニシノプレジール ,オルフェーヴル ,-4.108987381313131,13
7,4,8,ミスブランニュデイ,牝3,55.0,北村友,菊川,美浦,2022102671,01102,ロードカナロア ,ハナズゴール ,オレハマッテルゼ ,-3.150291418785429,10
8,5,9,クラウンアールシー,牡3,54.0,▲上里,加藤士,美浦,2022101286,01217,ブリックスアンドモルタル Bricks and Mortar(米) ,クラウンロゼ ,ロサード ,0.15378503589624953,3
9,5,10,ロワゾブルー,牝3,55.0,菅原明,小島,美浦,2022103559,01179,ノヴェリスト Novellist(愛) ,ヘレナモルフォ ,ジャングルポケット ,-0.6241613275096403,6
10,6,11,テクスチャー,牝3,55.0,石川,和田郎,美浦,2022101240,01150,ラブリーデイ ,サンヴィヴァン ,マンハッタンカフェ ,-4.698829983207506,15
11,6,12,ゴガツノアマノガワ,牡3,57.0,石橋脩,清水英,美浦,2022100922,01077,ガルボ ,アドリアーネ ,アグネスデジタル ,-3.151621053223183,11
12,7,13,マイネルフーガ,牡3,57.0,横山武,鈴木慎,美浦,2022106813,01170,ダノンバラード ,マイネノンノ ,タイキシャトル ,0.5109265576965976,2
13,7,14,ヤマニンパルフェ,牝3,55.0,原,辻,美浦,2022106608,01184,シャンハイボビー Shanghai Bobby(米) ,ヤマニンヌヌース ,ディープインパクト ,-0.4225022818095551,4
14,8,15,リケアダージリン,牝3,55.0,吉田豊,小野,美浦,2022104576,00733,ヴァンセンヌ ,サクラパピルス ,アグネスデジタル ,-4.280212426482215,14
15,8,16,マイネルトラオム,牡3,57.0,丹内,深山,美浦,2022100979,01091,ノヴェリスト Novellist(愛) ,アップルティー ,サンデーサイレンス Sunday Silence(米) ,-4.101408973505418,12
