,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドゥドゥ,牡3,57.0,岩田康,石坂,栗東,2022103196,05203,ニューイヤーズデイ ,アクロバットラン ,ディープインパクト ,-1.990599195832047,11
1,1,2,グランドネビュラ,牡3,57.0,荻野琢,大久保,栗東,2022103368,01112,シャンハイボビー Shanghai Bobby(米) ,キョウエイボヌール ,ゴールドアリュール ,-1.1783799118234397,5
2,2,3,タイムイズマネー,牡3,57.0,西村淳,西村,栗東,2022104022,01171,シニスターミニスター Sinister Minister(米) ,ボンセジュール ,ダイワメジャー ,-1.2122622159713685,7
3,2,4,キャッチーラン,牝3,52.0,今村聖奈,浜田,栗東,2022102495,01193,サトノアラジン ,マツリダワルツ ,チーフベアハート Chief Bearhart(加) ,-1.1236183311796586,4
4,3,5,タイキフェニックス,牡3,54.0,▲森田,大久保,栗東,2022103145,01222,シルバーステート ,グッドイヴニング ,コマンズ Commands(豪) ,-0.22898560072491334,1
5,3,6,クライスラー,牝3,53.0,△吉村,中村,栗東,2022100102,01216,フォーウィールドライブ Four Wheel Drive(米) ,アルマシェダル ,フジキセキ ,-2.6461471213789025,15
6,4,7,インディゴアスール,牡3,57.0,和田竜,鈴木孝,栗東,2022103440,01018,リオンディーズ ,エスピナアスール ,フジキセキ ,-2.4771833605779903,13
7,4,8,クリノボタンチャン,牝3,55.0,酒井,大橋,栗東,2022106499,01034,ミッキーアイル ,クリノスイートピー ,アドマイヤコジーン ,-1.7456015833858407,9
8,5,9,ヴリトラハン,牡3,56.0,☆高杉,千田,栗東,2022105302,01213,ロードカナロア ,クラリスピンク ,ネオユニヴァース ,-0.5834518880023668,2
9,5,10,ミラクルミッキー,牡3,57.0,Ｍデムーロ,牧,美浦,2022102695,05212,コパノリッキー ,アイカギ ,ファンタスティックライト Fantastic Light(米) ,-0.8816350417533565,3
10,6,11,メイショウサトノヒ,牡3,57.0,田口,長谷川,栗東,2022103634,01208,ニューイヤーズデイ ,マンボビーン ,スズカマンボ ,-2.7474063350972053,16
11,6,12,タイセイディアマン,牡3,56.0,☆西塚,大橋,栗東,2022107082,01200,カレンブラックヒル ,メリオール ,キングカメハメハ ,-1.1845572769268313,6
12,7,13,メイショウホダワラ,牝3,55.0,団野,荒川,栗東,2022103237,01180,デクラレーションオブウォー ,フェルトベルク ,ブラックタイド ,-1.6114977870285216,8
13,7,14,ショウナンナスカ,牡3,57.0,松若,畑端,栗東,2022105879,01154,リアルスティール ,ショウナンナナイロ ,エンパイアメーカー Empire Maker(米) ,-2.438383531166972,12
14,8,15,エナドライブ,牝3,55.0,幸,吉田,栗東,2022101883,00732,フォーウィールドライブ Four Wheel Drive(米) ,エナサン ,サウスヴィグラス ,-2.6157328913350297,14
15,8,16,ハギビス,牝3,52.0,▲鷲頭,杉山佳,栗東,2022106167,01202,リオンディーズ ,ウインアンジェラス ,Bertolini ,-1.7572223610140352,10
