,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヴェルトラウム,牡4,58.0,武藤,西田,美浦,2021104903,01169,ミッキーロケット ,ヒルダ ,ダイワメジャー ,-0.06327383472468724,5
1,1,2,ウィウィルウィン,牡4,58.0,江田照,中川,美浦,2021102347,00689,ダノンシャーク ,リリークラウン ,フレンチデピュティ French Deputy(米) ,-0.8717442638267403,12
2,2,3,サクラファシナンテ,牝7,56.0,北村宏,尾関,美浦,2018104014,01043,トーセンジョーダン ,サクラプレジール ,サクラプレジデント ,-3.0164653412922897,16
3,2,4,キングプロフィット,牡4,55.0,▲石田,新開,美浦,2021107012,01203,キンシャサノキセキ ,サパス Sapas(米) ,Kingmambo (米) ,-0.01795372244310564,4
4,3,5,クインズポラリス,牝4,56.0,吉田豊,上原博,美浦,2021102371,00733,シニスターミニスター Sinister Minister(米) ,アルヴェナ Alvena(加) ,Seeking the Gold ,-0.10929518680452732,6
5,3,6,エコロヴァルム,牡4,58.0,田辺,小西,美浦,2021103529,01075,ロージズインメイ Roses in May(米) ,ファミリーズオナー ,デュランダル ,-1.0885270884605347,13
6,4,7,リワードファラオン,牡4,58.0,横山和,村田,美浦,2021103385,01140,スマートファルコン ,リワードクリエン ,ケイムホーム Came Home(米) ,0.025103734531568042,3
7,4,8,ホワイトターフ,牝6,56.0,大野,清水英,美浦,2019105794,01096,ゴールドシップ ,ピッツネイル ,クロフネ ,-0.7331127006362353,11
8,5,9,レッツリブオン,セ6,55.0,▲水沼,伊藤大,美浦,2019104135,01201,ダノンレジェンド ,ヴァップ ,ストーミングホーム Storming Home(英) ,-0.3932135758465649,10
9,5,10,ロサンゼルス,牡4,58.0,三浦,伊藤圭,美浦,2021103711,01122,カリフォルニアクローム California Chrome(米) ,イチリュウ ,キングヘイロー ,-2.023536466420854,14
10,6,11,ブルーリヴァーサル,牡5,58.0,的場,的場,美浦,2020104617,01108,ディープスカイ ,エフシア ,アグネスデジタル ,0.4697089588596807,2
11,6,12,ハローマイラブリー,牝5,53.0,▲長浜,伊坂,美浦,2020106345,01214,モーリス ,ラッキーペニー ,ダイワメジャー ,-0.1612011045546793,7
12,7,13,カツノテンス,牡5,55.0,▲遠藤,伊藤伸,美浦,2020105525,01218,シルバーステート ,コウザンティアラ ,サウスヴィグラス ,-2.2007401817172445,15
13,7,14,スマートオリーブ,牝6,55.0,☆横山琉,蛯名利,美浦,2019104059,01192,キングカメハメハ ,スマートオーシャン ,Mr. Greeley ,0.6949784618207013,1
14,8,15,ミスターディジェイ,牡4,58.0,丹内,清水英,美浦,2021104617,01091,タリスマニック Talismanic(英) ,クリムゾンルージュ ,エンドスウィープ End Sweep(米) ,-0.32307419430750406,9
15,8,16,グランヒマラヤ,牡5,58.0,木幡巧,松山,美浦,2020100847,01162,シルバーステート ,リアライズナラック ,Fusaichi Pegasus ,-0.2910145697687907,8
