,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リネアグローリア,牡4,58.0,酒井,小崎,栗東,2021106757,01034,モーニン ,マザーレイク ,サンデーサイレンス Sunday Silence(米) ,1.3201590172172661,3
1,1,2,グリーズマン,セ4,58.0,松山,小栗,栗東,2021105610,01126,モーリス ,スピークソフトリー ,アルカセット Alkaased(米) ,1.1015174950206499,4
2,2,3,メイショウマジック,牡5,58.0,岩田康,四位,栗東,2020106995,05203,ホッコータルマエ ,メイショウヒメユリ ,ハーツクライ ,-0.5011334100740746,6
3,2,4,ディスタントスカイ,牡4,58.0,北村友,角田,栗東,2021110067,01102,Uncle Mo (米) ,エリシェヴァ ,Smart Strike (加) ,-0.6556317980544906,7
4,3,5,オリエンタルキング,牡6,58.0,水口,羽月,栗東,2019100069,01133,アジアエクスプレス ,アーベントロート ,フジキセキ ,-1.6794870848973125,11
5,3,6,オアシスドール,牝4,54.0,△吉村,高柳大,栗東,2021103583,01216,キタサンブラック ,オアシスクイーン ,シニスターミニスター Sinister Minister(米) ,-2.0294070019155743,14
6,4,7,カネトシフラム,牝5,56.0,田口,大橋,栗東,2020100716,01208,パイロ Pyro(米) ,カネトシビバーチェ ,キングカメハメハ ,-0.6838383054227808,8
7,4,8,スナークシュンソウ,牡7,58.0,岩田望,野中,栗東,2018101592,01174,エイシンヒカリ ,スナークスズラン ,ダンシングブレーヴ Dancing Brave(米) ,-1.8559336243145916,13
8,5,9,クアトロジャック,牡4,58.0,坂井,庄野,栗東,2021106105,01163,マジェスティックウォリアー Majestic Warrior(米) ,ハマナス ,キングカメハメハ ,-1.058706604084611,10
9,5,10,ドライグ,牡5,58.0,古川吉,大根田,栗東,2020101652,01015,ダノンレジェンド ,ラヴィーゲラン ,スペシャルウィーク ,-1.7972857271681695,12
10,6,11,アレンテージョ,牡5,58.0,藤岡佑,坂口,栗東,2020102539,01093,フェノーメノ ,アルアマーナ ,ディープインパクト ,1.4233621050147374,2
11,6,12,ブーヤカ,セ4,57.0,☆高杉,藤岡,栗東,2021105211,01213,マインドユアビスケッツ Mind Your Biscuits(米) ,ブレッザフレスカ ,マンハッタンカフェ ,1.6101296034418764,1
12,7,13,トウカイエルデ,牡4,58.0,菱田,茶木,栗東,2021100365,01144,オルフェーヴル ,トウカイミステリー ,キングカメハメハ ,-2.6930138834380455,16
13,7,14,モアリジット,牡4,58.0,幸,西村,栗東,2021104832,00732,ロードカナロア ,インフレキシビリティ Inflexibility(加) ,Scat Daddy (米) ,-2.3497306009866934,15
14,8,15,バレル,牡6,58.0,団野,井上,栗東,2019102672,01180,シルバーステート ,ミスエンピリカル ,プリサイスエンド Precise End(米) ,-0.8931515259314678,9
15,8,16,メティエダール,牝4,56.0,武豊,松永幹,栗東,2021110072,00666,American Pharoah (米) ,フィドゥーシア ,Medaglia d'Oro ,-0.08006598054546751,5
