,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウインレイアー,牝5,54.0,横山和,和田雄,美浦,2020105185,01140,シルバーステート ,ウインアルテミス ,Arch (米) ,0.6031148707311969,5
1,2,2,ショウナンラスボス,牡7,55.0,吉田豊,奥村武,美浦,2018103926,00733,ダイワメジャー ,プリンセスオブザスターズ Princessofthestars(愛) ,Sea The Stars Sea the Stars(愛) ,0.27312119611304964,7
2,3,3,マルチャン,牡5,55.0,丸田,武市,美浦,2020103066,01117,ラブリーデイ ,ミオリチャン ,スウェプトオーヴァーボード Swept Overboard(米) ,-0.14248364485291815,11
3,4,4,アルセナール,牝4,55.0,ルメール,木村,美浦,2021105548,05339,エピファネイア ,サンブルエミューズ ,ダイワメジャー ,0.29444989435079183,6
4,4,5,ピックアチェリー,牝4,55.0,横山武,和田郎,美浦,2021105121,01170,モーリス ,チェリーヒロイン ,キングカメハメハ ,0.05811325124414457,8
5,5,6,ディープリッチ,牡7,54.0,横山琉,小島,美浦,2018105157,01192,ディープブリランテ ,デビルズコーナー ,Songandaprayer ,-0.13793211432119512,10
6,5,7,ユキノロイヤル,牡4,56.0,石橋脩,小野,美浦,2021104326,01077,ディーマジェスティ ,ユキノクイーン ,タイキシャトル ,0.8979961426315788,3
7,6,8,レッドシュヴェルト,牡5,55.0,大野,尾関,美浦,2020103517,01096,レッドファルクス ,ハイドバウンド Hidebound(亜) ,Grand Slam ,-0.9745688474598996,12
8,6,9,キョウエイブリッサ,牡5,55.0,津村,武市,美浦,2020107001,01092,グレーターロンドン ,キョウエイポズナン ,ルーラーシップ ,0.9628904815878925,2
9,7,10,ワンダイレクト,牡5,56.0,内田博,藤岡,栗東,2020103129,00422,ハービンジャー Harbinger(英) ,ワントゥワン ,ディープインパクト ,0.8508916008669162,4
10,7,11,エンデミズム,牡5,56.0,菅原明,鹿戸,美浦,2020103545,01179,ロードカナロア ,ビッシュ ,ディープインパクト ,2.3944778573971455,1
11,8,12,スズカダブル,牡5,57.0,丹内,西村,栗東,2020106660,01091,バゴ Bago(仏) ,ダブルファンタジー ,ジャイアントレッカー Giant Wrecker(米) ,-1.679329939767741,13
12,8,13,オメガウインク,牝4,56.0,戸崎圭,大和田,美浦,2021103559,05386,ロジャーバローズ ,レッドルンバ ,Red Ransom ,-0.10784040943098626,9
