,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アメリカンクール,牡2,56.0,坂井,今野,栗東,2022110103,01163,War Front ,Purrfectly Mine ,Mineshaft (米) ,-1.2948888450956828,3
1,2,2,メイショウサトノヒ,牡2,55.0,☆田口,長谷川,栗東,2022103634,01208,ニューイヤーズデイ ,マンボビーン ,スズカマンボ ,-4.504810753352869,8
2,3,3,キタノボンボヤージ,牡2,56.0,高倉,吉田,栗東,2022100556,01130,ダノンバラード ,ブルーポラリス ,ウェイオブライト Way of Light(米) ,-6.975395521712465,11
3,4,4,セルズパワー,牡2,56.0,団野,牧田,栗東,2022102052,01180,サトノアラジン ,ファーマペニー ,ジャングルポケット ,-4.870760540132363,9
4,5,5,キャットデイ,牝2,55.0,岩田望,吉村,栗東,2022110124,01174,Mitole ,Moon Pie ,Mr. Greeley ,-1.5283239885801412,5
5,6,6,ベルジュロネット,牡2,56.0,鮫島駿,大久保,栗東,2022106658,01157,ロードカナロア ,ベルカント ,サクラバクシンオー ,3.039962507056773,1
6,6,7,ニシノジェダイ,牡2,56.0,藤岡佑,宮本,栗東,2022106998,01093,ゴールドドリーム ,スターペスユウコ ,バトルライン ,-1.945077544974344,6
7,7,8,コパノマロン,牝2,53.0,△吉村,村山,栗東,2022104326,01216,モズアスコット ,ユキノクイーン ,タイキシャトル ,-0.5943689454732439,2
8,7,9,ルーティーン,牡2,54.0,◇永島,高橋康,栗東,2022100248,01187,アドマイヤムーン ,プリンセスオーラ ,ドリームジャーニー ,-6.608884909324448,10
9,8,10,クールロジック,牡2,55.0,☆松本,松下,栗東,2022102862,01191,ナダル Nadal(米) ,フェザーレイ ,エルコンドルパサー ,-4.135427968233806,7
10,8,11,イマージョン,牡2,56.0,北村友,高野,栗東,2022104600,01102,ロードカナロア ,アディクティド Addicted(独) ,ディクタット Diktat(英) ,-1.41274642457381,4
