,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウインキララ,牝3,55.0,三浦,鹿戸,美浦,2022106213,01122,スクリーンヒーロー ,ウインシトリン ,ステイゴールド ,-1.1039925857657418,10
1,1,2,ママアリガトー,牝3,53.0,△小林脩,石栗,美浦,2022109084,01183,ノーブルミッション Noble Mission(英) ,ワンダフルメモリー ,パイロ Pyro(米) ,-1.0902978853557663,9
2,2,3,ショウナンマリーナ,牝3,55.0,戸崎圭,森一,美浦,2022101259,05386,リアルスティール ,ショウナンハイル ,ハーツクライ ,0.12628513916309847,4
3,2,4,レナーテテソーロ,牝3,55.0,木幡巧,牧,美浦,2022102257,01162,ラブリーデイ ,ジャニュアリージョーンズ ,Shirocco ,0.5495819845798926,1
4,3,5,アデニウム,牝3,55.0,丸山,田島,美浦,2022105272,01127,アルアイン ,オルトルート ,ローエングリン ,-1.1239835680947479,11
5,3,6,ウインイザナミ,牝3,55.0,丹内,上原博,美浦,2022106229,01091,モーリス ,コスモネモシン ,ゼンノロブロイ ,-0.7177182961659156,8
6,4,7,チャンキーバングル,牝3,55.0,横山和,萩原,美浦,2022104763,01140,ラブリーデイ ,グレーパール ,クロフネ ,0.29211905114229664,2
7,4,8,クオレプリマドンナ,牝3,55.0,杉原,和田郎,美浦,2022105115,01135,モーリス ,ラストプリマドンナ ,ダイワメジャー ,-1.4999385168825206,12
8,5,9,ライネリーベ,牝3,55.0,ルメール,木村,美浦,2022105184,05339,サトノダイヤモンド ,ロスヴァイセ ,シンボリクリスエス ,0.204525931575169,3
9,5,10,ステラマテュティナ,牝3,55.0,内田博,高柳瑞,美浦,2022105418,00422,リアルインパクト ,ディオニージア Dionisia(米) ,Tejano Run ,0.12217802281375763,5
10,6,11,ガンビーチ,牝3,55.0,岩部,加藤征,美浦,2022102087,00726,ヤングマンパワー ,ラヴィオリ ,サクラバクシンオー ,-2.053733843626043,15
11,6,12,フューチャーファン,牝3,55.0,石川,国枝,美浦,2022103206,01150,エピファネイア ,オールインファン All in Fun(米) ,Tapit (米) ,-1.8330871705564156,13
12,7,13,メルヘンライズ,牝3,55.0,菅原明,辻,美浦,2022104441,01179,シルバーステート ,アドマイヤジョイ ,ルーラーシップ ,-1.8918367155309352,14
13,7,14,セイムトゥーユー,牝3,55.0,斎藤,斎藤誠,美浦,2022104149,01178,シルバーステート ,ハヴアグッドデイ ,シンボリクリスエス ,-2.694817704107692,16
14,8,15,マジョレル,牝3,54.0,☆原,黒岩,美浦,2022103706,01184,サトノクラウン ,スーンシャイン ,ジャスタウェイ ,0.05067278218882222,7
15,8,16,バレドラパン,牝3,55.0,津村,奥村武,美浦,2022105781,01092,モーリス ,クードラパン ,ダイワメジャー ,0.05185399157298659,6
