,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.93,8.44,207,16,23,27,27,16,29,36,33,9,13,18,15,17,16,17,9,9,7,10,15,11,8,12,10,7,4
1,芝,1200,良,all,4.86,8.18,114,6,18,14,15,9,14,23,15,3,7,13,11,7,9,9,8,3,6,7,5,4,6,8,2,3,3
2,芝,1200,稍重,all,5.23,9.28,69,6,3,7,11,6,12,10,14,3,5,4,1,6,4,7,1,6,1,3,7,5,2,4,5,4,1
3,芝,1200,重,all,4.27,7.93,15,3,2,4,0,0,1,1,4,2,1,0,2,2,2,0,0,0,0,0,2,1,0,0,3,0,0
4,芝,1200,不良,all,4.67,6.22,9,1,0,2,1,1,2,2,0,1,0,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0
5,芝,1200,全,未勝利,4.6,8.53,72,6,12,11,10,4,8,8,13,2,6,5,7,8,5,7,1,2,2,3,4,2,4,4,4,3,3
6,芝,1200,良,未勝利,4.6,8.58,45,1,9,7,8,2,6,7,5,0,2,4,6,4,4,5,1,0,2,3,2,1,4,4,0,1,2
7,芝,1200,稍重,未勝利,4.94,8.94,18,3,2,1,2,2,1,1,6,1,3,1,0,2,0,2,0,2,0,0,1,1,0,0,2,2,1
8,芝,1200,重,未勝利,3.89,7.44,9,2,1,3,0,0,1,0,2,1,1,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,4.56,6.26,27,4,1,3,3,7,5,1,3,4,0,2,3,4,4,1,3,1,1,0,2,1,0,0,1,0,0
11,芝,1200,良,新馬,4.53,6.27,15,2,0,2,2,5,2,1,1,2,0,2,1,2,1,1,3,0,1,0,1,1,0,0,0,0,0
12,芝,1200,稍重,新馬,5.0,6.17,6,1,0,0,1,1,2,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
13,芝,1200,重,新馬,4.33,8.67,3,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,芝,1200,不良,新馬,4.0,4.0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,5.36,9.04,69,4,5,10,7,5,7,17,14,2,5,6,3,4,5,6,2,5,4,3,3,3,3,7,3,4,1
16,芝,1200,良,1勝クラス,5.67,9.45,33,1,4,3,2,2,4,9,8,0,3,2,2,1,2,3,2,2,3,2,1,1,1,3,2,2,1
17,芝,1200,稍重,1勝クラス,5.1,9.07,30,2,1,6,4,3,3,6,5,1,2,3,0,3,3,2,0,3,1,1,1,1,2,4,1,2,0
18,芝,1200,重,1勝クラス,5.33,8.67,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19,芝,1200,不良,1勝クラス,4.67,4.67,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.43,6.76,21,2,4,2,4,0,3,5,1,1,2,4,2,0,2,1,2,1,0,2,2,1,1,0,0,0,0
21,芝,1200,良,2勝クラス,4.22,6.11,18,2,4,2,3,0,2,4,1,1,2,4,2,0,2,0,2,1,0,2,1,0,1,0,0,0,0
22,芝,1200,稍重,2勝クラス,5.67,10.67,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,6.22,11.78,9,0,0,1,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,2,2,3,0,0,1,0,0
26,芝,1200,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,芝,1200,稍重,3勝クラス,6.67,12.67,6,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,5.33,10.0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
30,芝,1200,全,オープン,5.33,10.33,9,0,1,0,3,0,2,2,1,0,0,1,0,0,0,2,1,0,0,0,2,1,0,1,1,0,0
31,芝,1200,良,オープン,5.33,10.33,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,芝,1200,稍重,オープン,5.33,10.33,6,0,0,0,3,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1700,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,芝,1700,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,芝,1700,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,芝,1700,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,芝,1700,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1700,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,芝,1700,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,芝,1700,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,芝,1700,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1700,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1700,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,芝,1700,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,芝,1700,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1700,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1700,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1700,全,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,芝,1700,良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,芝,1700,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,芝,1700,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1700,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1700,全,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,芝,1700,良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,芝,1700,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,芝,1700,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,芝,1700,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,芝,1700,全,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,芝,1700,良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,芝,1700,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,芝,1700,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,芝,1700,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1700,全,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,芝,1700,良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,芝,1700,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,芝,1700,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,芝,1700,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1800,全,all,4.96,7.24,130,16,9,11,15,17,19,25,18,14,6,12,10,6,9,11,12,7,8,9,14,3,4,3,2,0,0
71,芝,1800,良,all,4.78,6.97,73,10,4,6,11,10,12,13,7,9,3,8,6,2,6,7,6,3,4,6,7,2,1,2,1,0,0
72,芝,1800,稍重,all,5.24,8.0,42,4,5,2,3,5,6,9,8,3,3,1,3,3,2,2,5,4,4,2,5,0,3,1,1,0,0
73,芝,1800,重,all,5.08,6.75,12,2,0,2,1,1,1,2,3,2,0,2,1,0,1,1,1,0,0,1,2,1,0,0,0,0,0
74,芝,1800,不良,all,5.0,5.0,3,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,芝,1800,全,未勝利,4.6,7.12,58,8,5,6,9,6,8,11,5,6,3,7,6,3,2,6,3,2,3,3,8,1,3,1,1,0,0
76,芝,1800,良,未勝利,4.52,6.58,31,5,2,2,6,4,5,5,2,4,1,4,3,2,1,5,1,1,2,2,3,1,0,1,0,0,0
77,芝,1800,稍重,未勝利,4.62,8.05,21,3,3,2,2,1,3,5,2,2,2,1,2,1,1,0,2,1,1,0,4,0,3,0,1,0,0
78,芝,1800,重,未勝利,5.0,6.67,6,0,0,2,1,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
