,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,5.06,8.39,264,16,31,32,23,30,49,39,44,10,13,21,24,17,23,18,19,16,13,13,20,14,8,9,13,9,4
1,芝,1200,良,all,5.01,8.23,207,15,27,23,15,24,38,28,37,9,12,18,19,13,18,11,13,16,9,12,15,10,5,6,10,7,4
2,芝,1200,稍重,all,5.27,9.3,33,0,2,6,5,3,6,7,4,0,1,2,2,2,2,5,3,0,2,1,3,4,2,2,1,1,0
3,芝,1200,重,all,5.12,8.5,24,1,2,3,3,3,5,4,3,1,0,1,3,2,3,2,3,0,2,0,2,0,1,1,2,1,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,5.05,8.99,87,4,12,11,7,11,14,13,15,2,3,4,9,7,9,5,4,4,5,7,6,6,2,3,4,6,1
6,芝,1200,良,未勝利,4.9,8.48,69,4,11,8,4,10,13,8,11,2,3,3,8,6,8,4,2,4,4,7,5,3,1,2,2,4,1
7,芝,1200,稍重,未勝利,5.75,11.08,12,0,0,2,2,1,1,4,2,0,0,0,1,1,0,1,1,0,1,0,1,3,0,1,1,1,0
8,芝,1200,重,未勝利,5.33,10.67,6,0,1,1,1,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.26,7.05,39,2,3,5,2,5,10,7,5,2,1,4,4,3,5,4,4,4,1,0,3,2,1,0,1,0,0
11,芝,1200,良,新馬,5.13,7.47,30,2,3,4,1,4,7,4,5,2,1,3,3,2,2,1,4,4,1,0,3,2,1,0,1,0,0
12,芝,1200,稍重,新馬,5.33,5.33,3,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,5.83,5.83,6,0,0,0,1,1,2,2,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,5.26,9.12,78,4,8,8,7,9,17,9,16,2,4,6,6,5,3,4,8,3,4,5,7,5,3,4,4,3,2
16,芝,1200,良,1勝クラス,5.25,8.95,60,4,7,5,5,6,12,8,13,2,4,6,4,3,3,3,5,3,2,4,4,4,2,3,3,3,2
17,芝,1200,稍重,1勝クラス,5.33,9.92,12,0,1,1,2,2,3,1,2,0,0,0,1,1,0,1,2,0,1,1,2,1,1,1,0,0,0
18,芝,1200,重,1勝クラス,5.17,9.17,6,0,0,2,0,1,2,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.56,7.04,27,3,3,5,3,1,4,6,2,2,3,4,3,0,3,3,1,1,0,0,2,0,1,2,1,0,1
21,芝,1200,良,2勝クラス,4.86,7.52,21,2,1,4,3,1,3,5,2,1,2,3,2,0,3,2,1,1,0,0,2,0,1,1,1,0,1
22,芝,1200,稍重,2勝クラス,3.67,4.0,3,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,3.33,6.67,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.13,8.2,15,0,3,1,1,2,4,2,2,0,1,1,1,0,2,1,1,3,2,0,2,0,0,0,1,0,0
26,芝,1200,良,3勝クラス,5.17,7.75,12,0,3,1,0,1,3,2,2,0,1,1,1,0,2,1,0,3,1,0,1,0,0,0,1,0,0
27,芝,1200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,5.0,10.0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.5,7.44,18,3,2,2,3,2,0,2,4,2,1,2,1,2,1,1,1,1,1,1,0,1,1,0,2,0,0
31,芝,1200,良,オープン,4.47,7.13,15,3,2,1,2,2,0,1,4,2,1,2,1,2,0,0,1,1,1,1,0,1,0,0,2,0,0
32,芝,1200,稍重,オープン,4.67,9.0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1700,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,芝,1700,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,芝,1700,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,芝,1700,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,芝,1700,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1700,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,芝,1700,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,芝,1700,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,芝,1700,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1700,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1700,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,芝,1700,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
