,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.99,8.61,270,29,25,23,25,47,24,57,40,19,17,14,19,16,20,15,14,17,25,10,17,15,14,11,8,7,12
1,芝,1200,良,all,4.91,8.32,180,20,21,15,15,30,14,38,27,13,12,13,15,11,14,12,8,10,15,4,7,9,9,8,6,4,10
2,芝,1200,稍重,all,5.28,9.52,60,4,2,7,8,9,7,15,8,2,3,0,4,3,5,2,4,4,6,5,8,4,4,1,1,2,2
3,芝,1200,重,all,5.0,9.14,21,4,1,1,1,4,2,4,4,3,2,0,0,1,0,1,1,2,2,0,2,2,1,2,1,1,0
4,芝,1200,不良,all,4.56,7.0,9,1,1,0,1,4,1,0,1,1,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.9,9.1,90,11,10,7,7,14,10,17,14,7,5,6,6,4,7,4,4,4,7,1,6,6,5,5,3,2,8
6,芝,1200,良,未勝利,4.94,9.24,63,7,8,6,4,7,8,13,10,4,3,5,6,3,6,2,2,1,4,1,4,4,4,4,1,2,7
7,芝,1200,稍重,未勝利,5.67,11.11,9,1,0,0,1,2,1,2,2,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1
8,芝,1200,重,未勝利,4.53,8.0,15,3,1,1,1,4,1,2,2,2,2,0,0,1,0,1,1,2,2,0,1,1,0,1,1,0,0
9,芝,1200,不良,未勝利,3.67,5.67,3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,4.53,6.97,36,6,4,3,2,8,2,8,3,5,3,2,3,3,1,3,1,4,3,2,2,0,2,1,0,1,0
11,芝,1200,良,新馬,4.11,6.19,27,6,4,2,1,6,1,5,2,5,3,2,2,2,1,3,1,3,1,0,0,0,2,1,0,1,0
12,芝,1200,稍重,新馬,6.0,9.0,6,0,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0
13,芝,1200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,5.33,10.0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.98,8.6,84,5,8,9,11,17,8,15,11,4,4,4,7,6,8,4,6,5,7,3,7,6,4,2,2,2,3
16,芝,1200,良,1勝クラス,4.88,7.98,51,2,7,4,8,12,4,7,7,2,2,4,6,4,5,4,3,3,5,2,2,2,1,1,2,1,2
17,芝,1200,稍重,1勝クラス,4.89,9.0,27,2,1,5,3,5,3,6,2,1,2,0,1,2,3,0,3,2,2,1,4,3,2,0,0,0,1
18,芝,1200,重,1勝クラス,6.17,12.0,6,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.89,8.74,27,5,1,2,2,5,2,6,4,1,4,1,1,1,1,1,2,2,4,2,0,2,0,2,2,0,1
21,芝,1200,良,2勝クラス,4.94,8.89,18,4,0,2,1,3,0,4,4,1,3,1,0,1,0,1,1,1,3,0,0,2,0,1,2,0,1
22,芝,1200,稍重,2勝クラス,4.78,8.44,9,1,1,0,1,2,2,2,0,0,1,0,1,0,1,0,1,1,1,2,0,0,0,1,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.73,8.73,15,1,1,0,2,2,1,5,3,1,1,0,1,1,1,2,1,1,1,1,0,0,2,0,1,1,0
26,芝,1200,良,3勝クラス,5.33,7.56,9,1,1,0,0,2,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
27,芝,1200,稍重,3勝クラス,6.33,10.5,6,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,5.89,9.17,18,1,1,2,1,1,1,6,5,1,0,1,1,1,2,1,0,1,3,1,2,1,1,1,0,1,0
31,芝,1200,良,オープン,6.25,9.5,12,0,1,1,1,0,0,6,3,0,0,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,0
32,芝,1200,稍重,オープン,5.67,11.67,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,4.67,5.33,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,芝,1700,全,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,芝,1700,良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,芝,1700,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,芝,1700,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,芝,1700,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1700,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,芝,1700,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
