race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1200,不良,1勝クラス,1,2,2,2,6
ダート,1200,不良,1勝クラス,2,3,4,0,5
ダート,1200,不良,1勝クラス,3,2,1,4,5
ダート,1200,不良,1勝クラス,4,1,0,0,11
ダート,1200,不良,1勝クラス,5,2,1,2,7
ダート,1200,不良,1勝クラス,6,0,2,1,9
ダート,1200,不良,1勝クラス,7,1,0,0,11
ダート,1200,不良,1勝クラス,8,1,1,0,10
ダート,1200,不良,1勝クラス,9,0,0,1,11
ダート,1200,不良,1勝クラス,10,0,0,1,11
ダート,1200,不良,1勝クラス,11,0,0,0,12
ダート,1200,不良,1勝クラス,12,0,1,0,11
ダート,1200,不良,1勝クラス,13,0,0,0,11
ダート,1200,不良,1勝クラス,14,0,0,0,10
ダート,1200,不良,1勝クラス,15,0,0,1,7
ダート,1200,不良,1勝クラス,16,0,0,0,8
ダート,1200,不良,2勝クラス,1,1,0,2,4
ダート,1200,不良,2勝クラス,2,1,0,1,5
ダート,1200,不良,2勝クラス,3,2,2,0,3
ダート,1200,不良,2勝クラス,4,2,1,0,4
ダート,1200,不良,2勝クラス,5,0,1,0,6
ダート,1200,不良,2勝クラス,6,0,0,1,6
ダート,1200,不良,2勝クラス,7,0,1,1,5
ダート,1200,不良,2勝クラス,8,0,0,1,6
ダート,1200,不良,2勝クラス,9,0,0,0,7
ダート,1200,不良,2勝クラス,10,0,0,1,6
ダート,1200,不良,2勝クラス,11,1,0,0,6
ダート,1200,不良,2勝クラス,12,0,0,0,7
ダート,1200,不良,2勝クラス,13,0,1,0,5
ダート,1200,不良,2勝クラス,14,0,1,0,5
ダート,1200,不良,2勝クラス,15,0,0,0,6
ダート,1200,不良,2勝クラス,16,0,0,0,2
ダート,1200,不良,3勝クラス,1,0,0,1,1
ダート,1200,不良,3勝クラス,2,0,2,0,0
ダート,1200,不良,3勝クラス,3,0,0,0,2
ダート,1200,不良,3勝クラス,4,0,0,0,2
ダート,1200,不良,3勝クラス,5,1,0,0,1
ダート,1200,不良,3勝クラス,6,0,0,1,1
ダート,1200,不良,3勝クラス,7,0,0,0,2
ダート,1200,不良,3勝クラス,8,0,0,0,2
ダート,1200,不良,3勝クラス,9,0,0,0,2
ダート,1200,不良,3勝クラス,10,1,0,0,1
ダート,1200,不良,3勝クラス,11,0,0,0,2
ダート,1200,不良,3勝クラス,12,0,0,0,2
ダート,1200,不良,3勝クラス,13,0,0,0,2
ダート,1200,不良,3勝クラス,14,0,0,0,2
ダート,1200,不良,3勝クラス,15,0,0,0,2
ダート,1200,不良,3勝クラス,16,0,0,0,2
ダート,1200,不良,all,1,13,7,10,16
ダート,1200,不良,all,2,9,14,4,18
ダート,1200,不良,all,3,6,7,9,24
ダート,1200,不良,all,4,6,2,5,33
ダート,1200,不良,all,5,3,4,2,37
ダート,1200,不良,all,6,3,2,6,35
ダート,1200,不良,all,7,1,4,3,38
ダート,1200,不良,all,8,1,2,1,42
ダート,1200,不良,all,9,0,1,2,43
ダート,1200,不良,all,10,3,0,3,40
ダート,1200,不良,all,11,1,0,0,45
ダート,1200,不良,all,12,0,1,0,44
ダート,1200,不良,all,13,0,1,0,42
ダート,1200,不良,all,14,0,1,0,41
ダート,1200,不良,all,15,0,0,1,38
ダート,1200,不良,all,16,0,0,0,31
ダート,1200,不良,オープン,1,0,0,1,0
ダート,1200,不良,オープン,2,1,0,0,0
ダート,1200,不良,オープン,3,0,0,0,1
ダート,1200,不良,オープン,4,0,0,0,1
ダート,1200,不良,オープン,5,0,0,0,1
ダート,1200,不良,オープン,6,0,0,0,1
ダート,1200,不良,オープン,7,0,0,0,1
ダート,1200,不良,オープン,8,0,1,0,0
ダート,1200,不良,オープン,9,0,0,0,1
ダート,1200,不良,オープン,10,0,0,0,1
ダート,1200,不良,オープン,11,0,0,0,1
ダート,1200,不良,オープン,12,0,0,0,1
ダート,1200,不良,オープン,13,0,0,0,1
ダート,1200,不良,オープン,14,0,0,0,1
ダート,1200,不良,オープン,15,0,0,0,1
ダート,1200,不良,オープン,16,0,0,0,1
ダート,1200,不良,未勝利,1,10,5,4,5
ダート,1200,不良,未勝利,2,4,8,3,8
ダート,1200,不良,未勝利,3,2,4,5,13
ダート,1200,不良,未勝利,4,3,1,5,15
ダート,1200,不良,未勝利,5,0,2,0,22
ダート,1200,不良,未勝利,6,3,0,3,18
ダート,1200,不良,未勝利,7,0,3,2,19
ダート,1200,不良,未勝利,8,0,0,0,24
ダート,1200,不良,未勝利,9,0,1,1,22
ダート,1200,不良,未勝利,10,2,0,1,21
ダート,1200,不良,未勝利,11,0,0,0,24
ダート,1200,不良,未勝利,12,0,0,0,23
ダート,1200,不良,未勝利,13,0,0,0,23
ダート,1200,不良,未勝利,14,0,0,0,23
ダート,1200,不良,未勝利,15,0,0,0,22
ダート,1200,不良,未勝利,16,0,0,0,18
ダート,1200,全,1勝クラス,1,77,44,25,94
ダート,1200,全,1勝クラス,2,48,40,25,127
ダート,1200,全,1勝クラス,3,26,30,34,150
ダート,1200,全,1勝クラス,4,14,21,30,173
ダート,1200,全,1勝クラス,5,24,32,22,161
ダート,1200,全,1勝クラス,6,17,17,23,182
ダート,1200,全,1勝クラス,7,5,14,17,203
ダート,1200,全,1勝クラス,8,12,14,21,193
ダート,1200,全,1勝クラス,9,5,12,10,211
ダート,1200,全,1勝クラス,10,5,8,10,214
ダート,1200,全,1勝クラス,11,2,2,9,222
ダート,1200,全,1勝クラス,12,1,5,6,222
ダート,1200,全,1勝クラス,13,0,1,2,223
ダート,1200,全,1勝クラス,14,0,1,1,212
ダート,1200,全,1勝クラス,15,3,0,3,199
ダート,1200,全,1勝クラス,16,1,0,1,173
ダート,1200,全,2勝クラス,1,42,19,12,46
ダート,1200,全,2勝クラス,2,18,18,16,68
ダート,1200,全,2勝クラス,3,16,15,19,70
ダート,1200,全,2勝クラス,4,7,15,14,84
ダート,1200,全,2勝クラス,5,12,9,9,90
ダート,1200,全,2勝クラス,6,2,11,7,100
ダート,1200,全,2勝クラス,7,5,7,7,101
ダート,1200,全,2勝クラス,8,6,7,6,101
ダート,1200,全,2勝クラス,9,2,1,9,108
ダート,1200,全,2勝クラス,10,1,3,4,112
ダート,1200,全,2勝クラス,11,2,3,2,113
ダート,1200,全,2勝クラス,12,1,6,1,112
ダート,1200,全,2勝クラス,13,3,3,4,108
ダート,1200,全,2勝クラス,14,0,4,6,104
ダート,1200,全,2勝クラス,15,3,0,3,103
ダート,1200,全,2勝クラス,16,0,0,0,91
ダート,1200,全,3勝クラス,1,16,9,5,23
ダート,1200,全,3勝クラス,2,6,11,8,28
ダート,1200,全,3勝クラス,3,6,6,4,37
ダート,1200,全,3勝クラス,4,7,2,6,38
ダート,1200,全,3勝クラス,5,4,5,6,38
ダート,1200,全,3勝クラス,6,3,6,4,40
ダート,1200,全,3勝クラス,7,2,6,4,41
ダート,1200,全,3勝クラス,8,4,1,3,45
ダート,1200,全,3勝クラス,9,3,2,5,43
ダート,1200,全,3勝クラス,10,1,3,5,44
ダート,1200,全,3勝クラス,11,1,1,1,48
ダート,1200,全,3勝クラス,12,0,0,0,51
ダート,1200,全,3勝クラス,13,0,0,1,49
ダート,1200,全,3勝クラス,14,0,1,0,48
ダート,1200,全,3勝クラス,15,0,0,1,48
ダート,1200,全,3勝クラス,16,0,0,0,42
ダート,1200,全,all,1,330,173,119,331
ダート,1200,全,all,2,192,182,128,450
ダート,1200,全,all,3,110,147,134,563
ダート,1200,全,all,4,88,82,117,664
ダート,1200,全,all,5,63,91,89,709
ダート,1200,全,all,6,50,64,94,745
ダート,1200,全,all,7,25,57,72,799
ダート,1200,全,all,8,32,46,53,822
ダート,1200,全,all,9,14,34,50,852
ダート,1200,全,all,10,19,28,31,872
ダート,1200,全,all,11,10,16,19,899
ダート,1200,全,all,12,6,18,16,897
ダート,1200,全,all,13,4,8,9,895
ダート,1200,全,all,14,2,10,12,873
ダート,1200,全,all,15,8,1,9,843
ダート,1200,全,all,16,1,0,2,749
ダート,1200,全,オープン,1,8,7,3,20
ダート,1200,全,オープン,2,11,6,4,17
ダート,1200,全,オープン,3,4,5,4,25
ダート,1200,全,オープン,4,5,1,4,28
ダート,1200,全,オープン,5,2,2,4,30
ダート,1200,全,オープン,6,5,0,8,25
ダート,1200,全,オープン,7,0,2,4,32
ダート,1200,全,オープン,8,0,1,1,36
ダート,1200,全,オープン,9,0,4,4,30
ダート,1200,全,オープン,10,0,5,2,31
ダート,1200,全,オープン,11,0,2,0,36
ダート,1200,全,オープン,12,1,1,1,33
ダート,1200,全,オープン,13,0,1,0,34
ダート,1200,全,オープン,14,1,1,0,32
ダート,1200,全,オープン,15,1,0,1,29
ダート,1200,全,オープン,16,0,0,0,26
ダート,1200,全,新馬,1,22,17,9,29
ダート,1200,全,新馬,2,17,11,11,38
ダート,1200,全,新馬,3,7,15,9,46
ダート,1200,全,新馬,4,14,4,9,50
ダート,1200,全,新馬,5,3,8,10,56
ダート,1200,全,新馬,6,5,5,6,61
ダート,1200,全,新馬,7,2,0,6,69
ダート,1200,全,新馬,8,3,6,4,64
ダート,1200,全,新馬,9,1,3,6,67
ダート,1200,全,新馬,10,1,2,4,70
ダート,1200,全,新馬,11,1,4,1,71
ダート,1200,全,新馬,12,0,0,1,75
ダート,1200,全,新馬,13,1,2,0,70
ダート,1200,全,新馬,14,0,0,1,74
ダート,1200,全,新馬,15,0,0,0,70
ダート,1200,全,新馬,16,0,0,1,55
ダート,1200,全,未勝利,1,156,72,61,105
ダート,1200,全,未勝利,2,90,88,59,155
ダート,1200,全,未勝利,3,47,71,59,217
ダート,1200,全,未勝利,4,37,37,51,268
ダート,1200,全,未勝利,5,14,33,37,310
ダート,1200,全,未勝利,6,17,25,40,312
ダート,1200,全,未勝利,7,10,26,32,326
ダート,1200,全,未勝利,8,7,14,14,358
ダート,1200,全,未勝利,9,3,11,15,363
ダート,1200,全,未勝利,10,7,5,6,375
ダート,1200,全,未勝利,11,3,4,6,378
ダート,1200,全,未勝利,12,2,5,6,375
ダート,1200,全,未勝利,13,0,1,2,380
ダート,1200,全,未勝利,14,1,2,4,372
ダート,1200,全,未勝利,15,0,1,1,364
ダート,1200,全,未勝利,16,0,0,0,335
ダート,1200,稍重,1勝クラス,1,19,8,4,21
ダート,1200,稍重,1勝クラス,2,13,6,3,30
ダート,1200,稍重,1勝クラス,3,6,9,6,31
ダート,1200,稍重,1勝クラス,4,4,5,7,36
ダート,1200,稍重,1勝クラス,5,2,11,7,32
ダート,1200,稍重,1勝クラス,6,1,4,4,42
ダート,1200,稍重,1勝クラス,7,0,2,7,43
ダート,1200,稍重,1勝クラス,8,2,2,6,42
ダート,1200,稍重,1勝クラス,9,0,3,3,46
ダート,1200,稍重,1勝クラス,10,2,1,1,48
ダート,1200,稍重,1勝クラス,11,1,1,1,49
ダート,1200,稍重,1勝クラス,12,1,0,1,49
ダート,1200,稍重,1勝クラス,13,0,0,0,51
ダート,1200,稍重,1勝クラス,14,0,0,1,48
ダート,1200,稍重,1勝クラス,15,0,0,0,48
ダート,1200,稍重,1勝クラス,16,1,0,1,42
ダート,1200,稍重,2勝クラス,1,8,3,4,8
ダート,1200,稍重,2勝クラス,2,4,4,3,12
ダート,1200,稍重,2勝クラス,3,2,4,2,15
ダート,1200,稍重,2勝クラス,4,1,1,2,19
ダート,1200,稍重,2勝クラス,5,3,1,0,19
ダート,1200,稍重,2勝クラス,6,1,1,3,18
ダート,1200,稍重,2勝クラス,7,0,1,0,22
ダート,1200,稍重,2勝クラス,8,1,4,2,16
ダート,1200,稍重,2勝クラス,9,0,0,3,20
ダート,1200,稍重,2勝クラス,10,0,1,0,22
ダート,1200,稍重,2勝クラス,11,1,0,0,22
ダート,1200,稍重,2勝クラス,12,1,1,0,21
ダート,1200,稍重,2勝クラス,13,0,0,1,22
ダート,1200,稍重,2勝クラス,14,0,2,2,19
ダート,1200,稍重,2勝クラス,15,1,0,1,20
ダート,1200,稍重,2勝クラス,16,0,0,0,18
ダート,1200,稍重,3勝クラス,1,2,4,1,3
ダート,1200,稍重,3勝クラス,2,2,0,4,4
ダート,1200,稍重,3勝クラス,3,0,1,0,9
ダート,1200,稍重,3勝クラス,4,4,0,0,6
ダート,1200,稍重,3勝クラス,5,0,1,1,8
ダート,1200,稍重,3勝クラス,6,0,2,1,7
ダート,1200,稍重,3勝クラス,7,1,1,0,8
ダート,1200,稍重,3勝クラス,8,1,0,0,9
ダート,1200,稍重,3勝クラス,9,0,0,1,9
ダート,1200,稍重,3勝クラス,10,0,1,1,8
ダート,1200,稍重,3勝クラス,11,0,0,0,10
ダート,1200,稍重,3勝クラス,12,0,0,0,10
ダート,1200,稍重,3勝クラス,13,0,0,1,9
ダート,1200,稍重,3勝クラス,14,0,0,0,9
ダート,1200,稍重,3勝クラス,15,0,0,0,9
ダート,1200,稍重,3勝クラス,16,0,0,0,8
ダート,1200,稍重,all,1,74,38,32,65
ダート,1200,稍重,all,2,51,38,22,97
ダート,1200,稍重,all,3,23,32,22,132
ダート,1200,稍重,all,4,16,18,23,152
ダート,1200,稍重,all,5,9,21,24,155
ダート,1200,稍重,all,6,10,13,17,168
ダート,1200,稍重,all,7,4,13,20,172
ダート,1200,稍重,all,8,7,14,12,176
ダート,1200,稍重,all,9,3,7,13,185
ダート,1200,稍重,all,10,5,5,4,195
ダート,1200,稍重,all,11,2,4,5,197
ダート,1200,稍重,all,12,2,1,3,201
ダート,1200,稍重,all,13,0,1,3,200
ダート,1200,稍重,all,14,1,3,5,191
ダート,1200,稍重,all,15,1,1,3,190
ダート,1200,稍重,all,16,1,0,2,169
ダート,1200,稍重,オープン,1,1,1,0,3
ダート,1200,稍重,オープン,2,1,1,1,2
ダート,1200,稍重,オープン,3,0,1,0,4
ダート,1200,稍重,オープン,4,0,0,1,4
ダート,1200,稍重,オープン,5,1,0,1,3
ダート,1200,稍重,オープン,6,2,0,1,2
ダート,1200,稍重,オープン,7,0,0,0,5
ダート,1200,稍重,オープン,8,0,0,0,5
ダート,1200,稍重,オープン,9,0,0,0,5
ダート,1200,稍重,オープン,10,0,1,0,4
ダート,1200,稍重,オープン,11,0,0,0,5
ダート,1200,稍重,オープン,12,0,0,0,5
ダート,1200,稍重,オープン,13,0,0,0,5
ダート,1200,稍重,オープン,14,0,1,0,4
ダート,1200,稍重,オープン,15,0,0,1,4
ダート,1200,稍重,オープン,16,0,0,0,5
ダート,1200,稍重,新馬,1,4,5,4,8
ダート,1200,稍重,新馬,2,4,2,2,13
ダート,1200,稍重,新馬,3,3,4,2,12
ダート,1200,稍重,新馬,4,5,1,1,14
ダート,1200,稍重,新馬,5,1,1,2,17
ダート,1200,稍重,新馬,6,1,2,2,16
ダート,1200,稍重,新馬,7,1,0,3,17
ダート,1200,稍重,新馬,8,1,2,1,17
ダート,1200,稍重,新馬,9,0,1,2,18
ダート,1200,稍重,新馬,10,1,0,1,19
ダート,1200,稍重,新馬,11,0,2,0,19
ダート,1200,稍重,新馬,12,0,0,1,20
ダート,1200,稍重,新馬,13,0,1,0,18
ダート,1200,稍重,新馬,14,0,0,0,20
ダート,1200,稍重,新馬,15,0,0,0,17
ダート,1200,稍重,新馬,16,0,0,1,11
ダート,1200,稍重,未勝利,1,39,17,19,20
ダート,1200,稍重,未勝利,2,27,24,9,34
ダート,1200,稍重,未勝利,3,12,13,12,58
ダート,1200,稍重,未勝利,4,2,11,11,71
ダート,1200,稍重,未勝利,5,2,7,13,73
