,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.77,8.23,159,16,21,15,17,21,24,22,23,8,13,8,12,12,12,8,9,11,12,8,10,11,9,9,7,0,0
1,芝,1200,良,all,4.78,8.41,105,11,14,10,10,13,16,16,15,7,9,4,6,7,8,4,6,6,9,6,7,9,7,6,4,0,0
2,芝,1200,稍重,all,4.63,8.17,30,2,5,3,4,4,6,2,4,0,2,4,2,2,2,2,3,3,1,2,1,1,1,1,3,0,0
3,芝,1200,重,all,5.1,7.76,21,2,2,2,2,3,2,4,4,0,2,0,4,3,2,1,0,2,1,0,2,1,1,2,0,0,0
4,芝,1200,不良,all,3.33,6.0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.12,7.46,48,8,9,7,2,5,7,4,6,4,5,4,5,5,2,1,1,4,2,2,3,3,1,3,3,0,0
6,芝,1200,良,未勝利,4.13,7.43,30,6,5,4,1,2,6,2,4,4,3,2,3,2,2,0,1,1,1,2,3,2,0,2,2,0,0
7,芝,1200,稍重,未勝利,3.92,7.17,12,1,3,2,1,3,0,1,1,0,1,2,1,2,0,1,0,3,0,0,0,0,1,0,1,0,0
8,芝,1200,重,未勝利,4.5,8.17,6,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.89,8.06,18,0,2,0,2,3,2,5,4,0,1,1,2,2,1,1,1,2,1,1,3,2,0,0,0,0,0
11,芝,1200,良,新馬,6.33,9.5,6,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0
12,芝,1200,稍重,新馬,5.0,9.0,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13,芝,1200,重,新馬,5.89,6.78,9,0,0,0,2,3,0,2,2,0,0,0,2,2,1,1,0,2,0,0,1,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.75,8.1,60,6,8,4,9,7,10,8,8,3,6,3,3,3,6,5,4,3,5,3,2,4,5,4,1,0,0
16,芝,1200,良,1勝クラス,4.96,8.44,45,3,6,3,7,6,6,7,7,2,4,2,1,3,5,3,3,3,4,2,1,4,4,3,1,0,0
17,芝,1200,稍重,1勝クラス,4.17,5.83,6,1,1,0,1,0,3,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,4.5,8.83,6,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
19,芝,1200,不良,1勝クラス,3.33,6.0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.83,8.94,18,2,0,2,3,3,5,2,1,1,1,0,0,1,2,1,2,1,2,2,2,1,1,0,1,0,0
21,芝,1200,良,2勝クラス,4.5,8.42,12,2,0,2,1,2,3,2,0,1,1,0,0,1,1,1,0,1,1,2,1,1,1,0,0,0,0
22,芝,1200,稍重,2勝クラス,5.5,10.0,6,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.89,11.44,9,0,1,1,0,2,0,2,3,0,0,0,1,0,1,0,0,0,2,0,0,1,1,2,1,0,0
26,芝,1200,良,3勝クラス,5.67,11.0,6,0,1,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0
27,芝,1200,稍重,3勝クラス,6.33,12.33,3,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.83,9.33,6,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0
31,芝,1200,良,オープン,4.83,9.33,6,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0
32,芝,1200,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1800,全,all,4.87,8.23,78,7,5,11,11,9,11,17,7,5,6,3,2,8,7,3,7,4,7,5,7,3,5,1,5,0,0
36,芝,1800,良,all,5.33,9.4,45,2,1,5,7,7,8,10,5,1,2,0,2,5,2,2,5,3,5,2,6,1,4,1,4,0,0
37,芝,1800,稍重,all,4.47,7.33,15,2,2,2,3,0,1,3,2,1,3,0,0,1,3,0,1,1,0,2,1,1,0,0,1,0,0
38,芝,1800,重,all,4.06,6.06,18,3,2,4,1,2,2,4,0,3,1,3,0,2,2,1,1,0,2,1,0,1,1,0,0,0,0
39,芝,1800,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1800,全,未勝利,5.12,9.42,24,1,0,5,3,5,3,4,3,0,1,1,0,2,4,0,3,2,2,0,2,2,2,1,2,0,0
41,芝,1800,良,未勝利,5.53,10.73,15,0,0,2,2,4,2,3,2,0,0,0,0,1,1,0,2,2,2,0,2,1,2,1,1,0,0
42,芝,1800,稍重,未勝利,4.33,8.5,6,1,0,2,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0
43,芝,1800,重,未勝利,4.67,4.67,3,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1800,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1800,全,新馬,4.75,8.0,12,0,2,2,2,0,3,3,0,0,1,1,0,2,2,0,0,1,0,2,2,0,1,0,0,0,0
46,芝,1800,良,新馬,5.0,9.33,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
47,芝,1800,稍重,新馬,5.0,7.5,6,0,1,0,2,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
48,芝,1800,重,新馬,4.0,7.67,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49,芝,1800,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1800,全,1勝クラス,4.77,7.6,30,4,2,2,6,2,5,7,2,3,3,0,2,3,1,3,3,0,4,2,2,1,1,0,2,0,0
51,芝,1800,良,1勝クラス,5.1,8.1,21,2,1,1,5,1,4,5,2,1,2,0,2,2,1,2,2,0,3,1,2,0,1,0,2,0,0
52,芝,1800,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,芝,1800,重,1勝クラス,4.0,6.44,9,2,1,1,1,1,1,2,0,2,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0
54,芝,1800,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
