,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アスクカムオンモア,牡4,58.0,ディー,藤原,栗東,2021105236,05674,ビーチパトロール Beach Patrol(米) ,モズソフィ ,マンハッタンカフェ ,-2.2182025912405647,11
1,2,2,モズロックンロール,牡5,58.0,荻野極,藤岡,栗東,2020106535,01160,マクフィ Makfi(英) ,グローリールピナス ,マーベラスサンデー ,-3.291928550363339,13
2,3,3,ブランデーロック,牡6,58.0,原,青木,美浦,2019107075,01184,エピファネイア ,ピエナビーナス ,フジキセキ ,-1.9879775252978582,8
3,4,4,コスモサガルマータ,牡5,58.0,杉原,嘉藤,美浦,2020103881,01135,キングカメハメハ ,フライングメリッサ ,ダンスインザダーク ,-0.5353818847597188,2
4,4,5,ウインオーディン,牡5,58.0,横山武,鹿戸,美浦,2020105217,01170,マジェスティックウォリアー Majestic Warrior(米) ,ヤマカツセイレーン ,グラスワンダー ,-0.6387423557876735,3
5,5,6,ルーンファクター,牡5,58.0,吉田豊,畠山,美浦,2020106552,00733,シュヴァルグラン ,メリオーラ Meliora(愛) ,Starspangledbanner ,-2.166760360172198,10
6,5,7,マイネルニコラス,牡6,58.0,松岡,畠山,美浦,2019100768,01085,ドゥラメンテ ,ロジプリンセス ,ディープインパクト ,-1.5960562862795664,6
7,6,8,スパークリシャール,セ4,58.0,Ｍデムーロ,小島,美浦,2021105609,05212,,,,-2.081034393306804,9
8,6,9,サムハンター,牡7,58.0,横山典,高橋康,栗東,2018105996,00660,,,,-2.557426723522227,12
9,7,10,メリオーレム,牡4,58.0,戸崎圭,友道,栗東,2021104791,05386,,,,0.5378175182255789,1
10,7,11,ソリダリティ,牡6,58.0,石川,西園翔,栗東,2019105462,01150,,,,-1.952281773839741,7
11,8,12,ショウナンラピダス,牡4,58.0,三浦,国枝,美浦,2021105578,01122,,,,-1.0377673803397636,4
12,8,13,ロジマンボ,牡6,58.0,内田博,古賀,美浦,2019105559,00422,,,,-1.4254075470742738,5
