,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パルデンス,牡7,55.0,丹内,森一,美浦,2018104775,01091,ディープブリランテ ,ヘヴンリークルーズ ,ファルブラヴ Falbrav(愛) ,-3.062650619845176,15
1,1,2,ブレーザー,牡4,54.0,菱田,伊坂,美浦,2021100114,01144,シゲルカガ ,シゲルアンドロメダ ,Birdstone ,-1.9637822430220446,14
2,2,3,ミラバーグマン,牝7,54.0,鮫島駿,西村,栗東,2018103738,01157,マジェスティックウォリアー Majestic Warrior(米) ,ミトス ,エンパイアメーカー Empire Maker(米) ,-1.958188536327687,13
3,2,4,タガノミスト,牝4,54.0,松山,渡辺,栗東,2021106554,01126,コパノリッキー ,ミコノス ,With Approval ,3.843340202880313,1
4,3,5,ミユキアイラブユー,セ6,56.0,菅原明,小島,美浦,2019105058,01179,リオンディーズ ,ノースキャット ,ディープスカイ ,-0.9245380754897986,12
5,3,6,メイショウホウレン,牡4,56.0,武豊,安達,栗東,2021103716,00666,トゥザワールド ,チャームラブ ,フレンチデピュティ French Deputy(米) ,1.7834028967009605,5
6,4,7,ネイト,牝6,53.0,吉村,小栗,栗東,2019102701,01216,Dutch Art (英) ,シーティス ,Invincible Spirit (愛) ,1.736905354104049,6
7,4,8,カミーロ,牡5,57.0,幸,石橋,栗東,2020102027,00732,ディスクリートキャット Discreet Cat(米) ,ブロッケン ,ワイルドラッシュ Wild Rush(米) ,-0.6716407411960958,10
8,5,9,キタノソワレ,牝4,54.0,鮫島良,本間,美浦,2021106421,01099,トランセンド ,カフジティアラ ,カネヒキリ ,2.6282915818203283,3
9,5,10,ダルダヌス,牡6,55.0,藤岡佑,尾関,美浦,2019104561,01093,ジョーカプチーノ ,ファルファラ ,キングカメハメハ ,-0.1793562777562965,8
10,6,11,アロットドリーム,牝5,53.0,太宰,本田,栗東,2020106611,01037,,,,3.519603734034889,2
11,6,12,カフジエニアゴン,牝6,54.0,和田竜,杉山佳,栗東,2019102753,01018,,,,-0.8675331117677584,11
12,7,13,ゴッドセンド,牡5,54.0,浜中,浜田,栗東,2020104469,01115,,,,-3.65749873669457,16
13,7,14,ムーム,牝4,53.0,川又,杉山佳,栗東,2021103061,01166,,,,1.736304239424796,7
14,8,15,サザンエルフ,牝6,55.0,横山和,中川,美浦,2019102011,01140,,,,-0.47179457823146204,9
15,8,16,キタノズエッジ,牡4,56.0,古川吉,畑端,栗東,2021100505,01015,,,,1.8736673969481743,4
