,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,インマイブラッド,牝3,55.0,川須,中尾,栗東,2022104165,01128,モズアスコット ,ブルーブラッド ,Dubawi ,-2.9795188976243,13
1,1,2,ダシータピット,牡3,53.0,★河原田,中竹,栗東,2022110049,01204,Tapit (米) ,Dacita (智) ,Scat Daddy (米) ,-1.6784366442594656,6
2,2,3,インザスカイ,牡3,57.0,岩田康,佐藤悠,栗東,2022104889,05203,キタサンブラック ,ダイヤモンドディーバ Diamond Diva(英) ,Dansili ,-1.5617726959574143,4
3,2,4,チュウワロンドン,牡3,57.0,加藤,庄野,栗東,2022107397,01156,タワーオブロンドン ,チュウワフェザー ,ファルブラヴ Falbrav(愛) ,-1.6634907522308016,5
4,3,5,アルデフォックス,セ3,56.0,☆高杉,藤岡,栗東,2022110091,01213,Medaglia d'Oro ,Curlin's Fox ,Curlin (米) ,-2.446488792758305,9
5,3,6,ゼンノソブリン,牡3,57.0,田口,四位,栗東,2022106992,01208,シャンハイボビー Shanghai Bobby(米) ,ヴォワルドール ,ハービンジャー Harbinger(英) ,-2.5949223713156964,12
6,4,7,キャットサンライズ,牝3,55.0,中井,庄野,栗東,2022103122,01141,ディスクリートキャット Discreet Cat(米) ,ノベンバーペガサス ,サンライズペガサス ,-3.038030281867414,14
7,4,8,マナエトレ,牡3,56.0,☆吉村,清水久,栗東,2022102691,01216,モズアスコット ,ジュウニンノナカマ ,キングズベスト King's Best(米) ,-2.1494255390630044,7
8,5,9,ゴールドエンペラー,牡3,54.0,▲川端,羽月,栗東,2022100902,01195,ゴールドドリーム ,ティアランドール ,Action This Day ,-2.5074669365424533,10
9,5,10,ドウジャスティ,牡3,57.0,坂井,池江,栗東,2022110149,01163,Justify (米) ,Misty For Me ,Galileo (愛) ,-3.3042076637400397,15
10,6,11,リライトヒストリー,牡3,57.0,幸,安達,栗東,2022103934,00732,カリフォルニアクローム California Chrome(米) ,モエレヒストリー ,ファルブラヴ Falbrav(愛) ,-2.536572474899934,11
11,6,12,ボンショワ,牝3,55.0,角田和,長谷川,栗東,2022103618,01186,リアルインパクト ,スイートレッドキャット Sweet Red Cat(米) ,Bluegrass Cat ,-2.2948475343177277,8
12,7,13,シュパネントウィル,牡3,57.0,川田,吉村,栗東,2022110090,01088,War of Will (米) ,Spank ,Blame ,-0.6318052047911457,3
13,7,14,カルミアクラウン,牝3,52.0,▲田山,吉岡,栗東,2022107317,01220,サトノクラウン ,ライラプス ,フレンチデピュティ French Deputy(米) ,-0.22415935258710215,1
14,8,15,ストラーダレアーレ,牡3,55.0,◇永島,大久保,栗東,2022103928,01187,サートゥルナーリア ,ダイワプロパー ,ダイワメジャー ,-3.7357635698803673,16
15,8,16,エイシンキャロッツ,牡3,57.0,和田竜,小崎,栗東,2022100104,01018,コパノリッキー ,エーシンヴァーゴウ ,ファルブラヴ Falbrav(愛) ,-0.3328465848398373,2
