,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンフィオーレ,牝3,55.0,松山,藤原,栗東,2022104894,01126,サートゥルナーリア ,ダノンチェリー ,ディープインパクト ,0.022916028827925827,1
1,1,2,ニューヤンキー,牝3,55.0,和田竜,中内田,栗東,2022104602,01018,ドゥラメンテ ,アトミカオロ Atomica Oro(亜) ,Orpen ,-0.012947332214780347,2
2,2,3,ピュアコレクション,牝3,55.0,長岡,小椋,栗東,2022105497,01142,スワーヴリチャード ,プリンセスアスタ Princess Asta(仏) ,Canford Cliffs (愛) ,-1.6972502700329302,8
3,2,4,ルージュサンセール,牝3,54.0,☆西塚,松永幹,栗東,2022102407,01200,サートゥルナーリア ,ジョリージョコンド ,Marju (愛) ,-0.7836891097996909,4
4,3,5,ショウナンマハト,牝3,54.0,☆吉村,清水久,栗東,2022104937,01216,レイデオロ ,ナスティア Nastia(亜) ,Fortify ,-1.748193262528148,9
5,3,6,ディナーラッシュ,牝3,55.0,川田,寺島,栗東,2022100466,01088,キタサンブラック ,ラファイエ ,Elusive Quality ,-0.5107214516500896,3
6,4,7,エルモドンナ,牝3,55.0,高倉,杉山晴,栗東,2022105186,01130,エピファネイア ,ロベルタ ,ブライアンズタイム Brian's Time(米) ,-1.7810193165736439,10
7,4,8,オメガストリーム,牝3,53.0,◇永島,今野,栗東,2022105292,01187,アルアイン ,キャットタング ,Tapit (米) ,-3.2403071206589784,15
8,5,9,シェーラ,牝3,55.0,田口,牧田,栗東,2022102139,01208,フィエールマン ,ザッハトルテ ,クロフネ ,-1.4717499364045195,7
9,5,10,メイショウサノサ,牝3,55.0,酒井,庄野,栗東,2022101472,01034,デクラレーションオブウォー ,イトハユリ ,ゼンノロブロイ ,-3.2234833215778402,14
10,6,11,メイショウクレピス,牝3,55.0,角田和,本田,栗東,2022105622,01186,アルアイン ,アスクレピアス ,ヘクタープロテクター Hector Protector(米) ,-2.6147051181151917,11
11,6,12,ピリナマアナ,牝3,55.0,幸,橋口,栗東,2022106661,00732,キズナ ,ユメノトビラ ,Bernardini (米) ,-4.074783718874638,18
12,7,13,ポジターノ,牝3,54.0,☆高杉,飯田,栗東,2022100844,01213,オルフェーヴル ,アマルフィターナ ,シンボリクリスエス ,-3.623799567382515,16
13,7,14,ドマーネ,牝3,55.0,国分恭,辻野,栗東,2022103271,01124,ゴールドシップ ,ランドネ ,Blame ,-1.039327907431706,5
14,7,15,アイスモント,牝3,55.0,坂井,宮本,栗東,2022102931,01163,エポカドーロ ,メジャーシャルマン ,ダイワメジャー ,-1.2181226426663267,6
15,8,16,スイートゥンビター,牝3,52.0,▲田山,辻野,栗東,2022103141,01220,レイデオロ ,アッシュベリー ,Any Given Saturday ,-2.7583623123562733,12
16,8,17,ジョリーピクシー,牝3,51.0,★河原田,笹田,栗東,2022102613,01204,レイデオロ ,ロワール ,アドマイヤムーン ,-3.722927094387257,17
17,8,18,ミッキータンバリン,牝3,55.0,松若,池添,栗東,2022101502,01154,ミッキーアイル ,ミッキーマンドリン ,ロードカナロア ,-3.0580942414373715,13
