,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パイオニアスクエア,牡3,57.0,和田竜,友道,栗東,2022105367,01018,ドゥラメンテ ,ジュリエットシアトル Giuliet Seattle(亜) ,Seattle Fitz ,-2.1659020504534103,8
1,2,2,ピンクベルズ,牝3,55.0,松若,小栗,栗東,2022105974,01154,,,,-1.9400826381538099,7
2,3,3,カーボナード,牡3,54.0,▲川端,斉藤崇,栗東,2022105013,01195,,,,-2.2061205120605103,9
3,4,4,マテンロウアーチ,牡3,57.0,小沢,中内田,栗東,2022110043,01185,,,,-4.080547325590059,10
4,5,5,ホウオウレイヴン,セ3,57.0,坂井,矢作,栗東,2022105322,01163,,,,0.909214764028791,3
5,6,6,ルークピオーネ,牝3,51.0,★河原田,畑端,栗東,2022109066,01204,,,,-4.666807372152991,11
6,6,7,リビングストン,牡3,57.0,松山,吉岡,栗東,2022102900,01126,,,,2.130720902925472,1
7,7,8,マイネルトラオム,牡3,57.0,幸,深山,美浦,2022100979,00732,,,,-0.9361832483923083,5
8,7,9,アスクコモンタレヴ,牡3,57.0,岩田康,梅田,栗東,2022102303,05203,,,,1.6195039823587054,2
9,8,10,オゴオゴ,牡3,57.0,角田和,中尾,栗東,2022100525,01186,,,,-0.5034910396675416,4
10,8,11,キングベル,牡3,57.0,菱田,鈴木孝,栗東,2022103050,01144,,,,-1.2025702960463738,6
