,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キングクー,牡6,58.0,川又,根本,美浦,2019102321,01166,ロードカナロア ,シュガーハート ,サクラバクシンオー ,0.26161812797757444,5
1,1,2,トーホウフランゴ,牝5,56.0,永島,高橋康,栗東,2020101763,01187,トーホウジャッカル ,トーホウディアーナ ,ノヴェリスト Novellist(愛) ,-2.4735951245905303,18
2,2,3,ダークンストーミー,牡5,58.0,菊沢,小笠,美浦,2020100656,01161,サトノアラジン ,ラブレインボー ,フレンチデピュティ French Deputy(米) ,-1.904326517326461,17
3,2,4,ディアドコス,牡5,58.0,丸山,羽月,栗東,2020105409,01127,ネロ ,チェインブラッド ,マンハッタンカフェ ,0.3103952365596282,4
4,3,5,ハートホイップ,牝6,56.0,小林脩,蛯名利,美浦,2019106179,01183,ジョーカプチーノ ,ドキドキマドンナ ,クロフネ ,0.4586753795872666,2
5,3,6,アイルドリアン,牝4,56.0,小沢,音無,栗東,2021105605,01185,キズナ ,スターアイル ,ロックオブジブラルタル ,-1.6131853904796742,16
6,4,7,トーセントラム,牡5,58.0,西塚,佐藤吉,美浦,2020102535,01200,ヴァンキッシュラン ,ローザデルドバイ ,Dubai Destination ,-0.1495277007911339,7
7,4,8,ジョーメッドヴィン,牡4,58.0,佐々木,清水久,栗東,2021100522,01197,ドレフォン Drefong(米) ,ジョーアラマート ,キングヘイロー ,-0.745924469212255,10
8,5,9,イグニション,牡5,58.0,荻野極,畑端,栗東,2020103898,01160,スノードラゴン ,シャルマンレーヌ ,ダンスインザダーク ,0.24270598416199274,6
9,5,10,ダイヤモンドフジ,牡6,58.0,国分恭,宮本,栗東,2019109096,01124,ミッキーアイル ,マウントフジ ,Orientate ,-1.579635874474735,15
10,6,11,ゴールドスター,牡4,58.0,丹内,奥村武,美浦,2021103561,01091,キズナ ,ワンスインナムーン ,アドマイヤムーン ,0.9335981923937833,1
11,6,12,メイショウコギク,牝5,56.0,秋山稔,石橋,栗東,2020106737,01181,サトノクラウン ,メイショウミソラ ,ハーツクライ ,-1.3476620370139245,13
12,7,13,スマートジェイナ,牝5,56.0,泉谷,大久保,栗東,2020103448,01182,ロードカナロア ,スマートレイアー ,ディープインパクト ,-0.39926783538087307,8
13,7,14,ワンダーキサラ,牝6,56.0,太宰,石橋,栗東,2019102458,01037,ザファクター ,ブルーボンボヤージ ,Medaglia d'Oro ,0.3509735909452693,3
14,7,15,ゴルトリッチ,牡5,58.0,小崎,牧浦,栗東,2020101195,01152,ビッグアーサー ,グロッタアズーラ ,フジキセキ ,-0.5248382025337339,9
15,8,16,テーオースパロー,牡6,58.0,斎藤,清水久,栗東,2019104361,01178,ルーラーシップ ,アイアムノココロ ,フジキセキ ,-1.12226298970273,11
16,8,17,スイミーユニバンス,牝5,56.0,小林美,平田,栗東,2020103632,01206,ドゥラメンテ ,マンビア Mambia(英) ,アルデバランII Aldebaran(米) ,-1.2184914208085844,12
17,8,18,トールキン,牡5,58.0,古川吉,西園正,栗東,2020103284,01015,ダイワメジャー ,エルビッシュ ,キングカメハメハ ,-1.3632603015111697,14
