,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レザンクレール,牝4,56.0,北村友,西村,栗東,2021105794,01102,キズナ ,マンビア Mambia(英) ,アルデバランII Aldebaran(米) ,-2.1396043765896025,15
1,1,2,ガットネロ,牝5,56.0,松若,東田,栗東,2020105073,01154,アメリカンペイトリオット ,ブラックシュガー ,ブラックタイド ,-0.26072003603291033,6
2,2,3,ピースフルナイト,牝5,56.0,岩田康,高野,栗東,2020106821,05203,ファインニードル ,フロレンティナ ,クロフネ ,-1.101331628025989,13
3,2,4,ドナウパール,牝5,56.0,団野,斉藤崇,栗東,2020103509,01180,エピファネイア ,ドナウブルー ,ディープインパクト ,-0.43343528202904874,9
4,3,5,アウクソー,牝5,56.0,秋山稔,平田,栗東,2020103261,01181,サトノアラジン ,ヴィリエルバクル ,Sea The Stars Sea the Stars(愛) ,-2.012968903320708,14
5,3,6,メイショウタマユラ,牝3,53.0,田口,大橋,栗東,2022102963,01208,キンシャサノキセキ ,カカリア ,ヨハネスブルグ Johannesburg(米) ,-0.5507073294107717,10
6,4,7,ベルタソ,牝5,56.0,小崎,小崎,栗東,2020100795,01152,ミッキーアイル ,マルハチメイフェア ,ホワイトマズル White Muzzle(英) ,-2.6799339924811045,16
7,4,8,ペガサスノース,牝3,53.0,菱田,高柳大,栗東,2022101053,01144,ロードカナロア ,マリンフェスタ ,サクラバクシンオー ,0.8350256817028412,2
8,5,9,ラヴェンデル,牝3,52.0,☆吉村,吉村,栗東,2022106637,01216,キンシャサノキセキ ,ザナ ,Galileo (愛) ,-0.08592073075386185,5
9,5,10,ラブカムーン,牝4,52.0,★河原田,千田,栗東,2021106586,01204,アドマイヤムーン ,ラブカーナ ,オース Oath(愛) ,-0.26729489842725723,7
10,6,11,アーサーズウェイン,牝3,53.0,小沢,高橋一,栗東,2022106433,01185,ビッグアーサー ,アステュート ,アグネスタキオン ,-0.2906398064685489,8
11,6,12,モンテディアーナ,牝3,53.0,坂井,四位,栗東,2022104597,01163,ドレフォン Drefong(米) ,アズールムーン ,Malibu Moon ,0.4204275294537048,3
12,7,13,チカポコ,牝5,54.0,◇永島,西園正,栗東,2020102537,01187,ブラックタイド ,アスペンアベニュー ,トワイニング Twining(米) ,-0.6294850224808501,11
13,7,14,アートフォーム,牝4,56.0,幸,畑端,栗東,2021102433,00732,シュヴァルグラン ,ラテアート ,サクラバクシンオー ,-0.7277965174989462,12
14,8,15,エコロハート,牝3,53.0,亀田,須貝,栗東,2022105212,01176,ストロングリターン ,アップロック ,ハーツクライ ,0.3826103078819496,4
15,8,16,インフローレ,牝3,53.0,松山,寺島,栗東,2022102729,01126,リオンディーズ ,キュイキュイ ,ハービンジャー Harbinger(英) ,0.8801157097651698,1
