,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イベンチュアリー,牡3,57.0,内田博,古賀,美浦,2022105275,00422,リアルスティール ,オンヴェラ On Verra(愛) ,Smart Strike (加) ,-3.569225434687902,10
1,2,2,グランスターオー,牡3,57.0,杉原,加藤和,美浦,2022102534,01135,シニスターミニスター Sinister Minister(米) ,メガミチャン ,クロフネ ,-3.279148387024487,9
2,2,3,カフェスカーレット,牝3,55.0,大野,古賀,美浦,2022100913,01096,ルーラーシップ ,カフェガーネット ,カフェオリンポス ,-2.7034092712284012,8
3,3,4,フリューゲルカフェ,牝3,55.0,古川吉,古賀,美浦,2022103204,01015,カフェラピード ,エルドールカフェ ,ロージズインメイ Roses in May(米) ,-1.3651417724095691,4
4,3,5,タイセイグレーター,牡3,57.0,原,奥村武,美浦,2022103985,01184,エピファネイア ,グレイトペイジ Great Page(愛) ,Roderic O'Connor ,-2.0229697805068523,6
5,4,6,エヌマエリシュ,牡3,57.0,荻野極,上原博,美浦,2022104976,01160,ルヴァンスレーヴ ,ピュアチャプレット ,クロフネ ,-0.2908573745968411,2
6,4,7,フラッシュタイム,牡3,54.0,▲石田,佐藤吉,美浦,2022102662,01203,エイシンフラッシュ ,ダンツスウィフト ,ダイワメジャー ,-4.912559642127475,14
7,5,8,グラスダイヤモンド,牡3,57.0,木幡巧,的場,美浦,2022105604,01162,サトノダイヤモンド ,ギンマクノヨウセイ ,グラスワンダー ,-3.895478160818792,12
8,5,9,ショージージョ,セ3,57.0,武藤,小笠,美浦,2022104287,01169,シャンハイボビー Shanghai Bobby(米) ,ショーウェイ ,メイショウボーラー ,-4.883026069442506,13
9,6,10,タキノボリ,牡3,57.0,戸崎圭,勢司,美浦,2022100320,05386,ルヴァンスレーヴ ,アグネスアーニャ ,アグネスデジタル ,-0.4734801005810323,3
10,6,11,ヒロノビックバン,牡3,55.0,◇今村,蛯名利,美浦,2022106482,01193,トゥザワールド ,サツキユニヴァース ,ネオユニヴァース ,-5.683788008365103,15
11,7,12,サバイバルナイン,牝3,55.0,柴田大,和田雄,美浦,2022109127,01009,アレスバローズ ,パブロワ ,クロフネ ,-3.792979515068966,11
12,7,13,トレインザマインド,セ3,57.0,横山琉,中舘,美浦,2022104766,01192,マインドユアビスケッツ Mind Your Biscuits(米) ,ケアレスウィスパー ,フジキセキ ,0.0422209238223616,1
13,8,14,ヒタムキ,牝3,55.0,菊沢,鈴木慎,美浦,2022105295,01161,サトノアラジン ,キャーントストップ ,スクリーンヒーロー ,-2.2869980953877262,7
14,8,15,ソナタン,牡3,57.0,田辺,和田勇,美浦,2022105241,01075,レッドファルクス ,ヴァイオリンソナタ ,ディープインパクト ,-1.9219948831151434,5
