,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ショーマンフリート,牡4,54.0,嶋田,手塚久,美浦,2021105601,01134,スワーヴリチャード  ,スカイフ  ,Siyouni  ,-0.09948315946562458,3
1,1,2,ウインアイオライト,牝5,54.0,横山琉,矢嶋,美浦,2020105203,01192,スクリーンヒーロー  ,コスモクリスタル  ,マイネルラヴ  ,-4.412868312408293,18
2,2,3,アームテイル,牝5,54.0,大野,和田勇,美浦,2020106900,01096,ダノンバラード  ,メイショウアサツユ  ,タイキシャトル  ,-2.2140801387350835,12
3,2,4,ユキマル,牡5,56.0,石川,尾形,美浦,2020101174,01150,グレーターロンドン  ,キニナルーイ  ,シニスターミニスター  Sinister Minister(米)  ,-1.4420158322217829,8
4,3,5,オメガウインク,牝4,55.0,原,大和田,美浦,2021103559,01184,ロジャーバローズ  ,レッドルンバ  ,Red Ransom  ,-1.515879506363574,9
5,3,6,テーオーグランビル,牡5,56.0,岩田康,上村,栗東,2020110081,05203,Lea  (米)  ,オールインファン  All in Fun(米)  ,Tapit  (米)  ,-1.5228917198517833,10
6,4,7,レッドアトレーヴ,牡4,57.0,津村,手塚久,美浦,2021105837,01092,ロードカナロア  ,ラストグルーヴ  ,ディープインパクト  ,0.8018225299208107,1
7,4,8,ハワイアンティアレ,牝4,54.0,丸山,松永幹,栗東,2021105255,01127,ロードカナロア  ,モアニケアラ  ,マンハッタンカフェ  ,-2.652118626088793,14
8,5,9,スイープアワーズ,牡5,56.0,菅原明,友道,栗東,2020103428,01179,ディープインパクト  ,スイープトウショウ  ,エンドスウィープ  End Sweep(米)  ,-3.1204125791901807,16
9,5,10,オープンファイア,牡5,55.0,田口,池江,栗東,2020103373,01208,ディープインパクト  ,ゴーマギーゴー  Go Maggie Go(米)  ,Ghostzapper  ,-0.7128111506997863,5
10,6,11,メイショウウネビ,牡6,55.0,石橋脩,本田,栗東,2019104112,01077,メイショウサムソン  ,サーストンララア  ,キングカメハメハ  ,0.09343094259105458,2
11,6,12,トラマンダーレ,セ5,56.0,岩田望,鹿戸,美浦,2020103486,01174,ドゥラメンテ  ,テルアケリー  Tell a Kelly(米)  ,Tapit  (米)  ,-0.7657529464681795,6
12,7,13,ダズリングブレイヴ,セ5,55.0,団野,斉藤崇,栗東,2020103688,01180,Saxon Warrior  (安平町)  ,リリーズキャンドル  Lily's Candle(仏)  ,Style Vendome  ,-1.155858625564384,7
13,7,14,ウインスノーライト,牡5,54.0,長岡,宮,栗東,2020105198,01142,エイシンヒカリ  ,エーシンマリポーサ  ,Pulpit  ,-0.21594711802143007,4
14,7,15,グラインドアウト,牝4,51.0,石田,根本,美浦,2021100009,01203,アメリカンペイトリオット  ,クィーンロマンス  ,ティンバーカントリー  Timber Country(米)  ,-2.2284481599577837,13
15,8,16,レッドシュヴェルト,牡5,56.0,田辺,尾関,美浦,2020103517,01075,レッドファルクス  ,ハイドバウンド  Hidebound(亜)  ,Grand Slam  ,-1.9572528192845626,11
16,8,17,フロムダスク,牡5,56.0,江田照,森秀,栗東,2020110133,00689,Bolt d'Oro  ,Foolish Cause  ,Giant's Causeway  (米)  ,-3.680664173065362,17
17,8,18,ファーヴェント,牡4,56.0,荻野極,藤原,栗東,2021104893,01160,ハーツクライ  ,トータルヒート  ,Street Cry  (愛)  ,-2.885758864777812,15
