,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シエラメンテ,牝6,53.0,▲古川奈,堀内,美浦,2019101462,01190,ドゥラメンテ  ,スカーゲン  Skagen(独)  ,Dashing Blade  ,-3.994827722778319,10
1,2,2,ラブミーナッソー,牝3,54.0,古川吉,宮,栗東,2022103453,01015,コパノリッキー  ,バックアタック  ,アグネスデジタル  ,-4.0756838537469635,11
2,3,3,ディニトーソ,牡3,53.0,▲小林美,辻野,栗東,2022104004,01206,ディーマジェスティ  ,ウォータームージカ  ,フレンチデピュティ  French Deputy(米)  ,-2.0608180867233856,9
3,4,4,カップッチョ,牡8,58.0,黛,南田,美浦,2017104266,01109,ジョーカプチーノ  ,ベルグチケット  ,ウイニングチケット  ,-0.664722962532092,3
4,5,5,ダオラダオラ,セ5,55.0,▲森田,加藤和,美浦,2020104336,01222,ドレフォン  Drefong(米)  ,シェーネフラウ  ,ゼンノロブロイ  ,-1.4179503850217372,5
5,6,6,スイッチオン,牡5,58.0,本田重,小手川,美浦,2020106221,05443,マジェスティックウォリアー  Majestic Warrior(米)  ,ケイアイミサイル  ,スペシャルウィーク  ,-0.742428890314205,4
6,6,7,タミゼ,牝4,53.0,▲和田陽,平田,栗東,2021100650,01223,リオンディーズ  ,フレンチトースト  ,フレンチデピュティ  French Deputy(米)  ,-1.4549104140695728,7
7,7,8,ミスターディジェイ,牡4,58.0,丹内,清水英,美浦,2021104617,01091,タリスマニック  Talismanic(英)  ,クリムゾンルージュ  ,エンドスウィープ  End Sweep(米)  ,1.763095499118067,1
8,7,9,レディオンステージ,牝3,54.0,荻野琢,西園正,栗東,2022105581,01112,エピファネイア  ,レディオブフィフティ  Lady of Fifty(米)  ,After Market  ,1.7079796266261171,2
9,8,10,モダンフリンジ,牝5,53.0,▲橋木,伊藤圭,美浦,2020101601,01215,リオンディーズ  ,マーメイドティアラ  ,シンボリクリスエス  ,-1.4390144509953973,6
10,8,11,イチトゼロノアイダ,牝3,51.0,▲舟山,石坂,栗東,2022101607,01221,サンダースノー  Thunder Snow(愛)  ,トーホウルス  ,ディープインパクト  ,-1.544926697641002,8
