,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1000,全,all,5.93,11.29,504,17,35,31,40,46,69,109,157,11,11,18,15,20,19,27,19,20,27,34,36,39,49,52,58,30,19
1,芝,1000,良,all,5.83,11.09,375,14,27,24,31,38,54,81,106,10,9,12,12,18,14,23,13,17,21,25,27,26,36,37,38,23,14
2,芝,1000,稍重,all,5.88,11.18,87,2,8,7,6,4,9,19,32,1,1,6,3,2,5,2,4,2,4,5,5,10,8,12,11,4,2
3,芝,1000,重,all,7.0,13.62,33,0,0,0,2,4,5,6,16,0,0,0,0,0,0,2,1,1,2,3,4,3,3,2,7,3,2
4,芝,1000,不良,all,6.58,13.58,9,1,0,0,1,0,1,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,2,0,1
5,芝,1000,全,未勝利,5.52,10.27,126,6,15,10,8,13,16,23,35,4,5,9,6,6,7,6,2,5,7,9,5,10,11,12,13,5,4
6,芝,1000,良,未勝利,5.44,10.07,96,6,11,7,6,10,14,18,24,4,5,5,5,6,4,5,2,4,5,7,5,6,8,9,9,3,4
7,芝,1000,稍重,未勝利,5.63,10.47,27,0,4,3,2,2,2,5,9,0,0,4,1,0,3,1,0,1,1,2,0,4,3,3,3,1,0
8,芝,1000,重,未勝利,7.0,14.33,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9,芝,1000,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1000,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1000,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
