,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_winners,frame_1_wins,frame_2_wins,frame_3_wins,frame_4_wins,frame_5_wins,frame_6_wins,frame_7_wins,frame_8_wins,horse_1_wins,horse_2_wins,horse_3_wins,horse_4_wins,horse_5_wins,horse_6_wins,horse_7_wins,horse_8_wins,horse_9_wins,horse_10_wins,horse_11_wins,horse_12_wins,horse_13_wins,horse_14_wins,horse_15_wins,horse_16_wins,horse_17_wins,horse_18_wins
0,芝,1000,全,all,6.04,11.5,169,4,11,9,12,16,25,35,57,3,1,7,5,5,8,5,7,12,5,14,15,10,17,14,23,10,8
1,芝,1000,良,all,5.83,11.02,126,4,8,8,10,13,18,28,37,3,1,5,4,5,6,5,5,10,4,11,9,9,13,10,15,6,5
2,芝,1000,稍重,all,6.13,11.69,29,0,3,1,2,2,4,4,13,0,0,2,1,0,2,0,2,2,0,1,3,1,3,4,5,3,0
3,芝,1000,重,all,7.06,14.11,11,0,0,0,0,1,3,2,5,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,1,2
4,芝,1000,不良,all,7.75,16.5,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5,芝,1000,全,未勝利,5.17,9.38,42,3,4,2,3,6,7,8,9,2,1,3,2,2,3,0,1,5,1,5,1,4,5,1,3,1,2
6,芝,1000,良,未勝利,4.98,9.0,32,3,2,2,2,5,6,7,5,2,1,1,2,2,2,0,1,4,1,4,1,3,4,0,1,1,2
7,芝,1000,稍重,未勝利,5.5,9.9,9,0,2,0,1,1,1,1,3,0,0,2,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0
8,芝,1000,重,未勝利,8.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,芝,1000,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1000,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1000,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1000,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1000,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1000,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1000,全,1勝クラス,6.07,11.59,66,1,5,3,4,6,11,13,23,1,0,2,3,1,3,2,3,4,2,4,10,4,5,7,8,6,1
16,芝,1000,良,1勝クラス,5.75,10.9,51,1,4,3,3,5,8,11,16,1,0,2,2,1,3,2,1,4,1,4,6,4,4,6,5,4,1
17,芝,1000,稍重,1勝クラス,6.6,12.0,10,0,1,0,1,0,2,1,5,0,0,0,1,0,0,0,2,0,0,0,2,0,1,1,2,1,0
18,芝,1000,重,1勝クラス,6.62,13.25,5,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0
