,result_flag
0,1
1,1
2,1
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,1
24,1
25,1
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,1
38,1
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,1
48,1
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,1
60,1
61,1
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,1
74,1
75,1
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,1
91,1
92,1
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,1
103,1
104,1
105,0
106,0
107,0
108,0
109,0
110,0
111,1
112,1
113,1
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,1
124,1
125,1
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,1
138,1
139,1
140,0
141,0
142,0
143,0
144,0
145,1
146,1
147,1
148,0
149,0
150,0
151,0
152,0
153,1
154,1
155,1
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,1
165,1
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,1
178,1
179,1
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,1
194,1
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,1
203,1
204,1
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,1
219,1
220,1
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,1
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,1
251,1
252,1
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,1
261,1
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,1
272,1
273,1
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,1
284,1
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,1
302,1
303,1
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,1
330,1
331,1
332,0
333,0
334,0
335,0
336,0
337,0
338,1
339,1
340,1
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,1
350,1
351,1
352,0
353,0
354,0
355,0
356,0
357,0
358,1
359,1
360,1
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,1
371,1
372,1
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,1
387,1
388,1
389,0
390,0
391,0
392,0
393,0
394,0
395,1
396,1
397,1
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,1
406,1
407,1
408,0
409,0
410,0
411,0
412,0
413,0
414,1
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,1
423,1
424,1
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,1
452,1
453,1
454,0
455,0
456,0
457,0
458,0
459,1
460,1
461,1
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,1
474,1
475,1
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,1
488,1
489,1
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
