,0,1,2,3
201909010101,単勝,11,310,1
201909010101,複勝,11,130,2
201909010101,複勝,8,120,1
201909010101,複勝,9,150,3
201909010101,枠連,4-6,520,1
201909010101,馬連,8-11,590,1
201909010101,ワイド,8-11,230,1
201909010101,ワイド,9-11,460,3
201909010101,ワイド,8-9,430,2
201909010101,馬単,11→8,1000,1
201909010101,三連複,8-9-11,930,1
201909010101,三連単,11→8→9,3580,1
201909010102,単勝,9,250,1
201909010102,複勝,9,130,3
201909010102,複勝,6,130,2
201909010102,複勝,1,160,4
201909010102,枠連,4-6,390,2
201909010102,馬連,6-9,420,1
201909010102,ワイド,6-9,180,1
201909010102,ワイド,1-9,350,6
201909010102,ワイド,1-6,330,4
201909010102,馬単,9→6,780,1
201909010102,三連複,1-6-9,1010,3
201909010102,三連単,9→6→1,3370,8
201909010103,単勝,11,1040,6
201909010103,複勝,11,340,6
201909010103,複勝,16,260,4
201909010103,複勝,15,330,5
201909010103,枠連,6-8,1860,7
201909010103,馬連,11-16,4080,15
201909010103,ワイド,11-16,1390,16
201909010103,ワイド,11-15,1440,17
201909010103,ワイド,15-16,1260,14
201909010103,馬単,11→16,8720,32
201909010103,三連複,11-15-16,12280,38
201909010103,三連単,11→16→15,74390,220
201909010104,単勝,8,1380,7
201909010104,複勝,8,380,7
201909010104,複勝,7,200,4
201909010104,複勝,5,180,2
201909010104,枠連,5-5,3950,17
201909010104,馬連,7-8,3980,19
201909010104,ワイド,7-8,1080,16
201909010104,ワイド,5-8,780,11
201909010104,ワイド,5-7,530,5
201909010104,馬単,8→7,8560,40
201909010104,三連複,5-7-8,3650,12
201909010104,三連単,8→7→5,27920,111
201909010105,単勝,12,210,1
201909010105,複勝,12,120,1
201909010105,複勝,5,720,9
201909010105,複勝,7,430,7
201909010105,枠連,5-8,1000,5
201909010105,馬連,5-12,4460,15
201909010105,ワイド,5-12,1390,16
201909010105,ワイド,7-12,1040,10
201909010105,ワイド,5-7,4230,36
201909010105,馬単,12→5,5370,20
201909010105,三連複,5-7-12,20720,53
201909010105,三連単,12→5→7,79410,219
201909010106,単勝,2,2130,5
201909010106,複勝,2,320,5
201909010106,複勝,3,110,1
201909010106,複勝,5,780,8
201909010106,枠連,2-3,1580,6
201909010106,馬連,2-3,1540,6
201909010106,ワイド,2-3,630,8
201909010106,ワイド,2-5,6790,32
201909010106,ワイド,3-5,1460,15
201909010106,馬単,2→3,4650,14
201909010106,三連複,2-3-5,13320,30
201909010106,三連単,2→3→5,106120,194
201909010107,単勝,16,370,1
201909010107,複勝,16,150,1
201909010107,複勝,1,160,2
201909010107,複勝,14,180,5
201909010107,枠連,1-8,800,1
201909010107,馬連,1-16,880,2
201909010107,ワイド,1-16,340,1
201909010107,ワイド,14-16,470,5
201909010107,ワイド,1-14,520,7
201909010107,馬単,16→1,1510,1
201909010107,三連複,1-14-16,1640,3
201909010107,三連単,16→1→14,7010,5
201909010108,単勝,10,650,3
201909010108,複勝,10,190,3
201909010108,複勝,12,130,1
201909010108,複勝,3,200,4
201909010108,枠連,7-8,1080,5
201909010108,馬連,10-12,1280,4
201909010108,ワイド,10-12,560,5
201909010108,ワイド,3-10,780,10
201909010108,ワイド,3-12,380,2
201909010108,馬単,10→12,2990,10
201909010108,三連複,3-10-12,2340,7
201909010108,三連単,10→12→3,16640,50
201909010109,単勝,6,510,3
201909010109,複勝,2,110,1
201909010109,複勝,1,180,4
201909010109,枠連,2-6,380,2
201909010109,馬連,2-6,380,2
201909010109,ワイド,2-6,180,1
201909010109,ワイド,1-6,530,9
201909010109,ワイド,1-2,290,3
201909010109,馬単,6→2,1130,5
201909010109,三連複,1-2-6,1000,5
201909010109,三連単,6→2→1,6250,24
201909010110,単勝,5,120,1
201909010110,複勝,5,100,1
201909010110,複勝,1,120,2
201909010110,馬連,1-5,200,1
201909010110,ワイド,1-5,120,1
201909010110,ワイド,5-6,190,3
201909010110,ワイド,1-6,390,7
201909010110,馬単,5→1,260,1
201909010110,三連複,1-5-6,470,3
201909010110,三連単,5→1→6,960,3
201909010111,単勝,10,1410,8
201909010111,複勝,10,390,8
201909010111,複勝,12,240,4
201909010111,複勝,1,160,1
201909010111,枠連,5-6,7410,24
201909010111,馬連,10-12,6980,29
201909010111,ワイド,10-12,1900,28
201909010111,ワイド,1-10,1260,16
201909010111,ワイド,1-12,530,2
201909010111,馬単,10→12,14310,56
201909010111,三連複,1-10-12,9600,33
201909010111,三連単,10→12→1,75490,264
201909010112,単勝,6,890,5
201909010112,複勝,6,240,5
201909010112,複勝,10,180,3
201909010112,複勝,8,140,1
201909010112,枠連,6-8,950,5
201909010112,馬連,6-10,3460,15
201909010112,ワイド,6-10,1010,15
201909010112,ワイド,6-8,660,8
201909010112,ワイド,8-10,380,2
201909010112,馬単,6→10,7060,32
201909010112,三連複,6-8-10,3200,9
201909010112,三連単,6→10→8,28000,106
201909010201,単勝,8,300,2
201909010201,複勝,8,120,2
201909010201,複勝,12,110,1
201909010201,複勝,10,640,9
201909010201,枠連,5-7,340,1
201909010201,馬連,8-12,340,1
201909010201,ワイド,8-12,170,1
201909010201,ワイド,8-10,1460,18
201909010201,ワイド,10-12,1740,21
201909010201,馬単,8→12,650,1
201909010201,三連複,8-10-12,4350,13
201909010201,三連単,8→12→10,13640,37
201909010202,単勝,7,220,1
201909010202,複勝,7,130,1
201909010202,複勝,13,350,7
201909010202,複勝,11,200,3
201909010202,枠連,4-7,910,3
201909010202,馬連,7-13,2090,7
201909010202,ワイド,7-13,750,7
201909010202,ワイド,7-11,400,2
201909010202,ワイド,11-13,1410,16
201909010202,馬単,7→13,3090,9
201909010202,三連複,7-11-13,3630,10
201909010202,三連単,7→13→11,16580,43
201909010203,単勝,12,860,4
201909010203,複勝,12,260,5
201909010203,複勝,10,140,1
201909010203,複勝,2,560,8
201909010203,枠連,6-7,410,1
201909010203,馬連,10-12,1270,4
201909010203,ワイド,10-12,550,4
201909010203,ワイド,2-12,2800,31
201909010203,ワイド,2-10,1130,13
201909010203,馬単,12→10,3270,10
201909010203,三連複,2-10-12,8060,28
201909010203,三連単,12→10→2,48830,168
201909010204,単勝,2,250,1
201909010204,複勝,2,140,1
201909010204,複勝,8,260,5
201909010204,複勝,7,170,2
201909010204,枠連,2-5,500,1
201909010204,馬連,2-8,1420,4
201909010204,ワイド,2-8,560,4
201909010204,ワイド,2-7,280,1
201909010204,ワイド,7-8,830,9
201909010204,馬単,2→8,2090,6
201909010204,三連複,2-7-8,2140,3
201909010204,三連単,2→8→7,10050,21
201909010205,単勝,6,1330,5
201909010205,複勝,6,210,5
201909010205,複勝,4,740,8
201909010205,複勝,7,110,1
201909010205,枠連,4-5,9210,16
201909010205,馬連,4-6,22600,29
201909010205,ワイド,4-6,4080,28
201909010205,ワイド,6-7,350,4
201909010205,ワイド,4-7,1250,13
201909010205,馬単,6→4,43010,53
201909010205,三連複,4-6-7,7880,22
201909010205,三連単,6→4→7,150860,232
201909010206,単勝,12,150,1
201909010206,複勝,8,190,3
201909010206,複勝,13,450,9
201909010206,枠連,5-7,250,1
201909010206,馬連,8-12,620,2
201909010206,ワイド,8-12,320,2
201909010206,ワイド,12-13,620,5
201909010206,ワイド,8-13,1740,20
201909010206,馬単,12→8,860,2
201909010206,三連複,8-12-13,3200,10
201909010206,三連単,12→8→13,8550,16
201909010207,単勝,8,320,1
201909010207,複勝,8,160,2
201909010207,複勝,7,150,1
201909010207,複勝,6,200,5
201909010207,枠連,4-4,860,3
201909010207,馬連,7-8,870,1
201909010207,ワイド,7-8,300,1
201909010207,ワイド,6-8,480,6
201909010207,ワイド,6-7,550,7
201909010207,馬単,8→7,1510,1
201909010207,三連複,6-7-8,1520,2
201909010207,三連単,8→7→6,5350,1
201909010208,単勝,6,230,1
201909010208,複勝,6,110,1
201909010208,複勝,8,120,3
201909010208,複勝,2,110,2
201909010208,馬連,6-8,470,2
201909010208,ワイド,6-8,170,2
201909010208,ワイド,2-6,130,1
201909010208,ワイド,2-8,190,3
201909010208,馬単,6→8,910,4
201909010208,三連複,2-6-8,280,1
201909010208,三連単,6→8→2,1540,3
201909010209,単勝,5,610,4
201909010209,複勝,5,190,5
201909010209,複勝,8,160,3
201909010209,複勝,11,140,1
