,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レッドモンレーヴ,牡5,58.0,マーカンド,蛯名正,美浦,2019105496,05626,ロードカナロア ,ラストグルーヴ ,ディープインパクト ,-0.30366464608606225,4
1,1,2,ロジリオン,牡3,56.0,北村宏,古賀,美浦,2021102424,01043,リオンディーズ ,ビービーバーレル ,パイロ Pyro(米) ,-0.6273663627244119,6
2,2,3,マテンロウオリオン,牡5,57.0,横山和,昆,栗東,2019100965,01140,ダイワメジャー ,パルテノン ,キングカメハメハ ,-0.5146653366187914,5
3,2,4,ドーブネ,牡5,57.0,菱田,武幸,栗東,2019104896,01144,ディープインパクト ,プレミアステップス Premier Steps(愛) ,Footstepsinthesand (英) ,-1.3108283829561913,14
4,3,5,アスクコンナモンダ,牡5,57.0,岩田望,中内田,栗東,2019104642,01174,ダイワメジャー ,アンナモンダ Anna Monda(独) ,Monsun ,1.0822835361518977,1
5,3,6,スコールユニバンス,牝5,55.0,Ｈドイル,矢作,栗東,2019105139,05625,ドゥラメンテ ,カレドニアレディ ,Firebreak (英) ,-2.8550046777174485,18
6,4,7,サンライズロナウド,牡5,57.0,横山典,安田,栗東,2019105087,00660,ハービンジャー Harbinger(英) ,ヴァイスハイト ,アドマイヤベガ ,-1.16063140910263,12
7,4,8,メイショウチタン,牡7,57.0,柴田善,本田,栗東,2017104172,00641,ロードカナロア ,ラルティスタ ,マイネルラヴ ,-1.051065028152027,11
8,5,9,ウォーターリヒト,牡3,56.0,田辺,河内,栗東,2021100953,01075,ドレフォン Drefong(米) ,ウォーターピオニー ,ヴィクトワールピサ ,-0.8812332014292499,9
9,5,10,モズゴールドバレル,牝5,55.0,丹内,藤岡,栗東,2019110060,01091,Optimizer ,Sweeter Still ,ロックオブジブラルタル ,-1.3931747096428846,15
10,6,11,ルノマド,セ6,57.0,スミヨン,海外グラファー, ,2018190005,05271,Mastercraftsman ,Zeva ,Zamindar ,-0.6570913015861267,7
11,6,12,セッタレダスト,牡5,57.0,津村,嘉藤,美浦,2019106985,01092,トゥザグローリー ,ラストアウィン ,ラストタイクーン Last Tycoon(愛) ,-2.422083012199931,17
12,7,13,ウンブライル,牝4,55.0,ビュイック,木村,美浦,2020103674,05495,ロードカナロア ,ラルケット ,ファルブラヴ Falbrav(愛) ,0.9960952726053857,2
13,7,14,ドナベティ,牝3,54.0,坂井,矢作,栗東,2021100210,01163,リアルスティール ,ドナルチア ,Malibu Moon ,-0.7110851200558691,8
14,7,15,グレイイングリーン,牡6,57.0,戸崎圭,池江,栗東,2018105454,05386,ディープインパクト ,リトルゲルダ ,Closing Argument ,-1.2769534364020145,13
15,8,16,ラケマーダ,牡4,57.0,鮫島駿,千田,栗東,2020101784,01157,アメリカンペイトリオット ,アプト ,アドマイヤムーン ,-0.9911725099739547,10
16,8,17,エアロロノア,セ7,57.0,横山武,笹田,栗東,2017104685,01170,キングカメハメハ ,エアワンピース ,ロックオブジブラルタル ,-1.58925941469471,16
17,8,18,トロヴァトーレ,牡3,56.0,ルメール,鹿戸,美浦,2021105557,05339,レイデオロ ,シャルマント ,エンパイアメーカー Empire Maker(米) ,0.8791953006758984,3
